target_id 	 Ck_1 	 CK_2 	 CK_3 	 ET_1 	 ET_2 	 ET_3 	 MJ_1 	 MJ_2 	 MJ_3 
CRO_T134715	1	0	0	1	1	0	1	0	1
CRO_T134716	0	0	0	0	0	0	0	0	0
CRO_T134717	0	0	0	0	0	0	0	0	0
CRO_T134718	0	0	0	0	0	0	0	0	0
CRO_T134719	23	22	24	28	22	27	28	24	25
CRO_T134720	0	0	0	0	0	0	0	0	0
CRO_T134721	6	7	7	7	6	9	6	5	7
CRO_T134722	14	14	16	17	16	15	20	22	17
CRO_T134725	0	0	0	0	0	0	0	0	0
CRO_T134726	0	0	0	0	0	0	0	0	0
CRO_T134727	0	0	0	0	0	0	0	0	0
CRO_T134728	0	0	0	0	0	0	0	0	0
CRO_T134729	0	0	0	0	0	0	0	0	0
CRO_T134730	8	6	8	10	7	9	9	10	10
CRO_T134731	8	8	14	12	10	10	6	8	6
CRO_T134732	4	3	4	4	3	4	2	2	1
CRO_T134733	23	14	23	22	18	19	14	17	13
CRO_T134735	25	26	24	24	26	22	17	20	17
CRO_T134737	92	97	100	100	105	81	102	105	98
CRO_T134738	23	22	33	30	27	23	22	28	24
CRO_T134739	32	26	42	38	40	27	28	37	29
CRO_T134740	16	16	16	19	17	21	16	14	14
CRO_T134741	28	25	28	30	24	34	30	26	29
CRO_T134743	56	51	71	64	55	58	49	56	55
CRO_T134746	7	8	7	9	7	9	6	7	6
CRO_T134747	22	21	26	25	22	27	24	25	24
CRO_T134748	24	24	18	17	20	25	11	13	11
CRO_T134749	24	24	18	17	20	25	11	13	11
CRO_T134750	0	0	0	0	0	0	0	0	0
CRO_T134753	0	0	0	0	0	0	0	0	0
CRO_T134754	1	1	3	2	2	3	5	2	3
CRO_T134755	3	2	1	0	1	2	2	1	1
CRO_T134757	0	0	0	0	0	0	0	0	0
CRO_T134758	0	0	0	0	0	0	0	0	0
CRO_T134759	0	0	0	0	0	0	0	0	0
CRO_T134760	2	2	3	7	3	5	2	5	2
CRO_T134761	15	12	15	11	13	15	10	12	11
CRO_T134762	126	118	160	154	123	123	128	140	127
CRO_T134763	4	5	4	5	4	6	5	5	5
CRO_T134764	0	0	0	0	0	0	0	0	0
CRO_T134765	2	2	4	4	3	3	2	3	2
CRO_T134767	10	9	9	8	9	8	9	9	8
CRO_T134768	12	10	12	13	10	12	13	13	13
CRO_T134769	14	13	18	17	16	16	14	16	13
CRO_T134770	61	69	82	92	64	65	94	75	89
CRO_T134771	5	6	3	4	4	7	3	2	3
CRO_T134772	24	32	20	21	12	42	29	15	31
CRO_T134774	0	0	0	0	0	0	0	0	0
CRO_T134775	0	0	0	0	0	0	0	0	0
CRO_T134776	0	0	0	0	0	0	0	0	0
CRO_T134777	0	0	0	0	0	0	0	0	1
CRO_T134778	2	3	1	2	1	1	2	1	1
CRO_T134779	0	0	0	0	0	0	0	0	0
CRO_T134781	6	7	8	7	6	7	6	7	5
CRO_T134782	11	10	13	13	12	13	11	11	12
CRO_T134783	23	21	16	13	13	17	17	16	18
CRO_T134784	0	0	0	0	0	0	0	0	0
CRO_T134785	13	15	17	16	15	18	16	15	18
CRO_T134786	19	13	19	17	19	16	15	17	15
CRO_T134787	16	15	14	14	12	19	21	21	20
CRO_T134788	3	3	1	2	4	4	3	3	2
CRO_T134789	26	32	36	34	33	39	38	31	37
CRO_T134790	0	0	0	0	0	0	0	0	0
CRO_T134791	0	0	1	1	0	1	0	0	0
CRO_T134792	0	0	0	0	0	0	0	0	0
CRO_T134793	1	0	1	0	0	1	0	1	0
CRO_T134796	0	0	0	0	0	0	0	0	0
CRO_T134797	0	0	0	0	0	0	0	0	0
CRO_T134798	0	0	0	0	0	0	0	0	0
CRO_T134799	2	2	4	3	3	3	2	3	2
CRO_T134802	0	0	0	0	0	0	0	0	0
CRO_T134803	0	0	0	0	0	0	0	0	0
CRO_T134804	0	0	0	0	0	0	0	0	0
CRO_T134806	0	0	0	0	0	0	0	0	0
CRO_T134807	0	0	0	0	0	0	0	0	0
CRO_T134808	2	1	3	3	2	3	2	2	2
CRO_T134809	0	0	0	0	0	0	0	0	0
CRO_T134810	0	0	0	0	0	0	0	0	0
CRO_T134811	0	0	0	0	0	0	0	0	0
CRO_T134812	0	0	0	0	0	0	0	0	0
CRO_T134813	1	1	1	2	1	1	1	1	0
CRO_T134814	0	0	0	0	0	0	0	0	0
CRO_T134816	0	0	0	0	0	0	1	0	0
CRO_T134817	2	1	2	2	3	1	4	3	4
CRO_T134818	21	18	28	24	25	17	31	35	33
CRO_T134819	0	0	0	0	0	0	0	0	0
CRO_T134820	0	0	0	0	0	0	0	0	0
CRO_T134821	0	0	0	0	0	0	0	0	0
CRO_T134823	1	1	1	3	1	1	2	2	3
CRO_T134824	31	24	47	33	30	29	45	42	44
CRO_T134825	10	8	18	13	14	11	14	13	15
CRO_T134826	33	34	33	37	33	37	36	34	36
CRO_T134827	30	34	30	32	33	36	38	34	36
CRO_T134828	0	0	0	0	0	0	0	0	0
CRO_T134829	1	1	1	1	1	1	1	1	1
CRO_T134830	1	1	2	1	1	1	2	1	1
CRO_T134832	2	2	3	1	2	2	2	1	2
CRO_T134834	0	0	0	0	0	0	0	0	0
CRO_T134835	0	0	0	0	0	0	0	0	0
CRO_T134836	0	0	0	0	0	0	0	0	0
CRO_T134838	0	0	0	0	0	0	0	0	0
CRO_T134839	0	0	0	0	0	0	0	0	0
CRO_T134841	0	0	0	0	0	0	0	0	0
CRO_T134843	0	0	0	0	0	0	0	0	0
CRO_T134844	0	0	0	0	0	0	0	0	0
CRO_T134845	0	0	0	0	0	0	0	0	0
CRO_T134846	82	95	72	78	77	96	85	76	83
CRO_T134847	24	25	25	28	25	30	30	31	29
CRO_T134848	10	15	14	13	7	23	15	10	14
CRO_T134849	1	1	1	2	0	2	1	1	1
CRO_T134850	24	27	14	10	14	21	45	45	42
CRO_T134852	0	0	0	0	0	0	0	0	0
CRO_T134853	0	0	0	0	0	0	0	0	0
CRO_T134854	0	0	0	0	0	0	0	0	0
CRO_T134855	0	0	0	0	0	0	0	0	0
CRO_T134856	0	0	0	0	0	0	0	0	0
CRO_T134857	0	0	0	0	0	0	0	0	0
CRO_T134858	0	0	0	0	0	0	0	0	0
CRO_T134859	0	0	0	0	0	0	0	0	0
CRO_T134860	0	0	0	0	0	0	0	0	0
CRO_T134861	0	0	0	0	0	0	0	0	0
CRO_T134863	0	0	0	0	0	0	0	0	0
CRO_T134865	0	0	0	0	0	0	0	0	0
CRO_T134866	51	52	53	47	48	55	46	45	47
CRO_T134867	0	0	0	0	0	0	0	0	0
CRO_T134868	0	0	0	0	0	0	0	0	0
CRO_T134869	0	0	0	0	0	0	0	0	0
CRO_T134870	0	0	0	0	0	0	0	0	0
CRO_T134871	0	1	0	0	0	0	0	0	0
CRO_T134872	0	0	0	0	0	0	0	0	0
CRO_T134873	0	0	0	0	0	0	0	0	0
CRO_T134874	0	0	0	0	0	0	0	0	0
CRO_T134876	0	0	0	0	0	0	0	0	0
CRO_T134877	0	0	0	0	0	0	0	0	0
CRO_T134878	19	16	25	23	18	25	29	17	30
CRO_T134879	0	0	0	0	0	0	0	0	0
CRO_T134880	10	11	14	13	12	13	12	11	13
CRO_T134881	7	8	8	8	7	7	8	8	10
CRO_T134882	0	0	0	0	0	0	0	0	0
CRO_T134883	14	17	16	17	15	17	14	15	15
CRO_T134884	4	4	5	3	5	4	4	4	4
CRO_T134886	17	17	21	19	20	20	15	16	15
CRO_T134887	19	17	19	18	19	20	22	21	20
CRO_T134888	9	6	7	9	7	7	7	8	6
CRO_T134889	5	5	8	6	5	5	6	4	4
CRO_T134890	23	18	22	20	20	23	21	20	21
CRO_T134891	2877	3155	2729	2478	3381	2640	2527	2522	2547
CRO_T134892	19	21	21	21	19	23	25	21	23
CRO_T134893	0	0	0	0	0	0	0	0	0
CRO_T134894	0	0	0	0	0	0	0	0	0
CRO_T134895	35	32	40	40	35	38	36	35	35
CRO_T134896	0	0	0	0	0	0	0	0	0
CRO_T134898	0	0	0	0	0	0	0	0	0
CRO_T134899	0	0	0	0	0	0	0	0	0
CRO_T134900	3	2	3	2	2	3	2	2	2
CRO_T134903	0	0	0	0	0	0	0	0	0
CRO_T134904	0	0	0	0	0	0	0	0	0
CRO_T134905	0	0	0	0	0	0	0	0	0
CRO_T134906	0	0	0	0	0	0	0	0	0
CRO_T134907	0	0	0	0	0	0	0	0	0
CRO_T134908	0	0	0	0	0	0	0	0	0
CRO_T134912	0	0	0	0	0	0	0	0	0
CRO_T134913	0	0	0	0	0	0	0	0	0
CRO_T134914	16	17	21	20	16	18	20	21	21
CRO_T134915	0	0	0	0	0	0	0	0	0
CRO_T134916	0	0	0	0	0	0	0	0	0
CRO_T134917	0	0	0	0	0	0	0	0	0
CRO_T134918	0	0	0	0	0	0	0	0	0
CRO_T134919	0	0	0	0	0	0	0	0	0
CRO_T134920	0	0	0	0	0	0	0	0	0
CRO_T134921	0	0	0	0	0	0	0	0	0
CRO_T134922	0	0	0	0	0	0	0	0	0
CRO_T134923	0	0	0	0	0	0	0	0	0
CRO_T134924	0	0	0	0	0	0	0	0	0
CRO_T134925	0	0	0	0	0	0	0	0	0
CRO_T134927	0	0	0	0	0	0	0	0	0
CRO_T134928	0	0	0	0	0	0	0	0	0
CRO_T134929	0	0	0	0	0	0	0	0	0
CRO_T134930	0	0	0	0	0	0	0	0	0
CRO_T134931	0	0	0	0	0	0	0	0	0
CRO_T134932	0	0	0	0	0	0	0	0	0
CRO_T134933	16	18	20	22	23	19	16	15	15
CRO_T134934	15	14	14	13	13	12	14	14	14
CRO_T134935	0	0	0	0	0	0	0	0	0
CRO_T134936	0	0	0	0	0	0	0	0	0
CRO_T134937	0	0	0	0	0	0	0	0	0
CRO_T134938	0	0	0	0	0	0	0	0	0
CRO_T134939	0	0	0	0	0	0	0	0	0
CRO_T134940	0	0	0	0	0	0	0	0	0
CRO_T134941	0	0	0	0	0	0	0	0	0
CRO_T134942	0	0	0	0	0	0	0	0	0
CRO_T134943	0	0	0	0	0	0	0	0	0
CRO_T134944	0	0	0	0	0	0	0	0	0
CRO_T134945	0	0	0	0	0	0	0	0	0
CRO_T134946	0	0	0	0	0	0	0	0	0
CRO_T134947	0	0	0	0	0	0	0	0	0
CRO_T134949	0	0	0	0	0	0	0	0	0
CRO_T134951	0	0	0	0	0	0	0	0	0
CRO_T134952	0	0	0	0	0	0	0	0	0
CRO_T134954	0	0	0	0	0	0	0	0	0
CRO_T134955	0	0	0	0	0	0	0	0	0
CRO_T134956	0	0	0	0	0	0	0	0	0
CRO_T134961	0	0	0	0	0	0	0	0	0
CRO_T134963	0	0	0	0	0	0	0	0	0
CRO_T134965	0	0	0	0	0	0	0	0	0
CRO_T134966	0	0	0	0	0	0	0	0	0
CRO_T134967	0	0	0	0	0	0	0	0	0
CRO_T134968	0	0	0	0	0	0	0	0	0
CRO_T134969	32	35	32	33	37	39	35	35	36
CRO_T134970	0	0	0	1	0	0	1	1	1
CRO_T134972	0	0	0	0	0	0	0	0	0
CRO_T134973	0	0	0	0	0	0	0	0	0
CRO_T134974	0	0	0	0	0	0	0	0	0
CRO_T134975	0	0	0	0	0	0	0	0	0
CRO_T134976	0	0	0	0	0	0	0	0	0
CRO_T134978	0	0	0	0	0	0	0	0	0
CRO_T134979	0	0	0	0	0	0	0	0	0
CRO_T134980	0	0	0	0	0	0	0	0	0
CRO_T134983	0	0	0	0	0	0	0	0	0
CRO_T134984	4	4	3	5	5	4	3	5	2
CRO_T134986	58	69	64	56	57	66	78	64	75
CRO_T134987	0	0	0	0	0	0	0	0	0
CRO_T134989	0	0	0	0	0	0	0	0	0
CRO_T134992	0	0	0	0	0	0	0	0	0
CRO_T134994	23	24	26	25	22	33	25	23	27
CRO_T134996	79	91	85	86	73	107	102	85	101
CRO_T134997	15	16	23	21	20	19	21	25	21
CRO_T134999	29	33	23	25	22	34	32	26	28
CRO_T135000	1	0	0	0	0	0	0	0	0
CRO_T135002	0	0	0	0	0	0	0	0	0
CRO_T135003	0	0	0	0	0	0	0	0	0
CRO_T135004	0	0	0	0	0	0	0	0	0
CRO_T135005	0	0	0	0	0	0	0	0	0
CRO_T135006	109	113	137	124	116	117	102	132	104
CRO_T135007	73	69	79	66	81	93	83	99	72
CRO_T135008	0	0	0	0	0	0	0	0	0
CRO_T135009	0	0	0	0	0	0	0	0	0
CRO_T135011	3	2	3	3	2	2	3	2	3
CRO_T135012	59	67	54	48	58	59	49	47	49
CRO_T135013	0	0	0	0	0	0	0	0	0
CRO_T135015	0	0	0	0	0	0	0	0	0
CRO_T135016	0	0	0	0	0	0	0	0	0
CRO_T135017	178	180	162	164	178	165	152	151	163
CRO_T135018	0	0	0	0	0	0	0	0	0
CRO_T135019	0	0	0	0	0	0	0	0	0
CRO_T135021	25	22	29	31	26	25	26	26	25
CRO_T135022	26	23	33	30	29	24	21	26	20
CRO_T135023	2	1	1	2	2	1	2	2	3
CRO_T135024	1	0	0	1	1	1	0	1	1
CRO_T135025	0	0	0	0	0	0	0	0	0
CRO_T135026	0	0	0	0	0	0	0	0	0
CRO_T135027	1	1	1	2	1	2	1	1	1
CRO_T135029	24	25	29	27	28	28	25	25	25
CRO_T135030	0	1	1	0	0	0	1	1	1
CRO_T135031	0	0	0	0	0	0	0	0	0
CRO_T135032	174	161	158	152	168	138	142	161	154
CRO_T135034	0	0	0	0	0	0	0	0	0
CRO_T135035	23	21	27	23	23	24	22	24	23
CRO_T135037	30	28	34	30	32	30	26	29	27
CRO_T135038	10	11	14	12	12	12	14	14	13
CRO_T135039	7	5	10	9	7	6	7	8	6
CRO_T135041	0	0	0	0	0	1	0	0	0
CRO_T135043	0	0	0	0	0	0	0	0	0
CRO_T135044	2	3	2	3	2	4	3	2	3
CRO_T135045	3	3	2	2	2	1	2	4	2
CRO_T135046	0	0	0	0	0	0	0	0	0
CRO_T135047	0	0	0	0	0	0	0	0	0
CRO_T135048	23	22	27	26	25	25	27	30	28
CRO_T135049	19	19	21	18	20	20	17	19	17
CRO_T135050	12	11	12	11	17	13	10	8	6
CRO_T135051	395	509	423	434	348	585	567	444	581
CRO_T135052	22	22	25	23	25	24	20	21	21
CRO_T135053	31	29	35	34	29	33	33	28	31
CRO_T135054	45	39	46	48	43	47	42	45	46
CRO_T135057	59	50	95	79	70	61	72	90	74
CRO_T135059	0	0	0	0	0	0	0	0	0
CRO_T135061	3	5	4	5	4	4	4	5	4
CRO_T135062	23	24	27	27	25	29	23	21	24
CRO_T135063	0	0	0	0	0	0	0	0	0
CRO_T135064	0	0	0	0	0	0	0	0	0
CRO_T135065	0	0	0	0	0	0	0	0	0
CRO_T135068	0	0	0	0	0	0	0	0	0
CRO_T135069	0	0	0	0	0	0	0	0	0
CRO_T135070	0	0	0	0	0	0	0	0	0
CRO_T135073	0	0	0	0	0	0	0	0	0
CRO_T135074	0	0	0	0	0	0	0	0	0
CRO_T135075	0	0	0	0	0	0	0	0	0
CRO_T135076	0	0	0	0	1	1	1	0	0
CRO_T135077	0	0	0	0	0	0	0	0	0
CRO_T135080	0	0	0	0	0	0	0	0	0
CRO_T135081	0	0	0	0	0	0	0	0	0
CRO_T135084	2	10	3	15	3	8	3	3	4
CRO_T135085	0	0	0	0	0	0	0	0	0
CRO_T135086	0	0	0	0	0	0	0	0	0
CRO_T135087	30	22	46	43	35	23	33	38	32
CRO_T135088	3	2	7	5	3	5	4	7	4
CRO_T135089	83	81	74	97	76	106	83	67	84
CRO_T135090	141	126	99	137	104	145	133	106	136
CRO_T135091	0	0	0	0	0	0	0	0	0
CRO_T135092	3	2	4	4	2	4	2	4	3
CRO_T135094	0	0	0	0	0	0	0	0	0
CRO_T135095	0	0	0	0	0	0	0	0	0
CRO_T135096	0	0	0	0	0	0	0	0	0
CRO_T135097	16	18	18	16	11	18	17	13	17
CRO_T135098	7	7	5	4	3	8	7	3	5
CRO_T135100	43	35	51	45	39	43	43	43	39
CRO_T135101	9	11	11	10	9	11	12	9	12
CRO_T135102	0	0	0	0	0	1	0	0	0
CRO_T135105	0	0	0	0	0	0	0	0	0
CRO_T135106	0	0	0	0	0	0	0	0	0
CRO_T135108	0	0	0	0	0	0	0	0	0
CRO_T135109	0	0	0	0	0	0	0	0	0
CRO_T135112	0	0	0	1	0	0	0	0	0
CRO_T135113	0	0	0	0	0	0	0	0	0
CRO_T135114	0	0	0	1	0	1	0	0	0
CRO_T135115	13	10	11	11	11	10	9	8	8
CRO_T135116	168	141	171	175	154	137	139	146	142
CRO_T135117	332	305	349	300	403	335	230	242	236
CRO_T135118	27	22	24	21	28	28	36	38	35
CRO_T135119	0	0	0	0	0	0	0	0	0
CRO_T135120	0	0	0	0	0	0	0	0	1
CRO_T135121	0	0	0	0	0	0	0	0	0
CRO_T135123	0	0	0	0	0	0	0	0	0
CRO_T135124	2	2	2	2	1	2	2	1	2
CRO_T135125	44	45	52	48	42	56	49	49	47
CRO_T135127	13	15	11	15	14	15	15	11	15
CRO_T135128	0	0	0	0	0	0	0	0	0
CRO_T135129	0	0	0	0	0	0	0	0	0
CRO_T135131	0	0	0	0	0	0	0	0	0
CRO_T135133	0	0	0	0	0	0	0	0	0
CRO_T135134	4	4	5	5	4	5	5	5	5
CRO_T135136	38	41	25	36	24	44	29	23	31
CRO_T135138	0	0	0	0	0	0	0	0	0
CRO_T135139	0	0	0	0	0	0	0	0	0
CRO_T135140	6	6	9	9	9	9	7	8	7
CRO_T135141	0	0	0	0	0	0	0	0	0
CRO_T135142	0	0	0	0	0	0	0	0	0
CRO_T135143	2	2	2	2	2	3	2	2	3
CRO_T135144	0	0	0	0	0	0	0	0	0
CRO_T135145	0	0	0	0	0	0	0	0	0
CRO_T135146	0	0	0	0	0	0	0	0	0
CRO_T135148	0	0	0	0	0	0	0	0	0
CRO_T135149	23	24	27	27	28	28	28	28	28
CRO_T135150	0	0	0	0	0	0	0	0	0
CRO_T135151	331	317	342	322	327	364	428	457	445
CRO_T135155	11	12	11	12	12	15	24	23	23
CRO_T135156	0	0	0	0	0	0	0	0	0
CRO_T135160	18	18	21	18	20	20	17	15	17
CRO_T135161	0	0	0	0	0	0	0	0	0
CRO_T135162	0	0	0	0	0	0	0	0	0
CRO_T135163	0	0	0	0	0	0	0	0	0
CRO_T135164	0	0	0	0	0	0	0	0	0
CRO_T135165	0	0	0	0	1	0	0	1	0
CRO_T135166	0	0	0	0	0	0	0	0	0
CRO_T135167	0	0	0	0	0	0	0	0	0
CRO_T135168	0	0	0	0	0	0	0	0	0
CRO_T135169	25	26	27	25	27	29	24	24	25
CRO_T135170	0	0	0	0	0	0	0	0	0
CRO_T135171	1	2	1	1	1	3	2	1	1
CRO_T135172	4	5	2	4	2	8	3	2	4
CRO_T135174	32	22	34	38	27	24	29	38	32
CRO_T135176	0	0	0	0	0	0	0	0	0
CRO_T135178	0	0	0	0	0	0	0	0	0
CRO_T135179	0	0	0	0	0	0	0	0	0
CRO_T135180	0	0	0	0	0	0	0	0	0
CRO_T135181	0	0	0	0	0	0	0	0	0
CRO_T135182	1	1	1	1	1	1	0	0	1
CRO_T135183	4	5	4	3	2	8	4	5	7
CRO_T135185	7	10	10	11	10	13	9	10	10
CRO_T135186	0	0	1	0	0	0	1	1	1
CRO_T135188	18	15	18	15	16	15	17	19	17
CRO_T135191	27	34	27	38	29	40	28	22	24
CRO_T135192	0	0	0	0	0	0	0	0	0
CRO_T135194	0	0	0	0	0	0	0	0	0
CRO_T135195	0	0	0	0	0	1	0	0	0
CRO_T135196	0	0	0	0	0	0	0	0	0
CRO_T135197	0	0	0	0	0	0	0	0	0
CRO_T135199	0	0	0	0	0	0	0	0	0
CRO_T135200	0	0	0	0	0	0	0	0	0
CRO_T135201	0	0	0	0	0	0	0	0	0
CRO_T135202	0	0	0	0	0	0	0	0	0
CRO_T135204	0	0	0	0	0	0	0	0	0
CRO_T135206	0	0	0	0	0	0	0	0	0
CRO_T135207	0	0	0	0	0	0	0	0	0
CRO_T135208	0	0	0	0	0	0	0	0	0
CRO_T135210	0	0	0	0	0	0	0	0	0
CRO_T135211	0	0	0	0	0	0	0	0	0
CRO_T135212	0	0	0	0	0	0	0	0	0
CRO_T135213	3	3	3	5	2	3	2	2	4
CRO_T135214	1	1	2	3	2	2	0	0	1
CRO_T135216	15	19	14	17	17	21	17	15	14
CRO_T135217	40	37	43	42	38	41	42	43	41
CRO_T135218	0	0	0	0	0	0	0	0	0
CRO_T135219	7	6	8	8	8	9	7	6	7
CRO_T135220	16	12	12	16	14	17	16	16	11
CRO_T135222	0	0	0	0	0	0	0	0	0
CRO_T135223	0	0	0	0	0	0	0	0	0
CRO_T135224	2	2	2	2	2	2	2	1	1
CRO_T135225	33	29	37	36	39	29	29	36	29
CRO_T135226	0	0	0	0	0	0	0	0	0
CRO_T135227	0	0	0	0	0	0	0	0	0
CRO_T135228	0	0	0	0	0	0	0	0	0
CRO_T135229	18	17	20	19	17	19	20	19	21
CRO_T135231	0	0	0	0	0	0	0	0	0
CRO_T135232	0	0	0	0	0	0	0	0	0
CRO_T135233	35	50	37	32	20	60	39	22	39
CRO_T135234	0	0	0	0	0	0	0	0	0
CRO_T135235	0	0	0	0	0	0	0	0	0
CRO_T135236	0	0	0	0	0	0	0	0	0
CRO_T135238	6	8	8	7	10	6	5	3	3
CRO_T135239	1	1	2	1	2	2	1	1	1
CRO_T135240	0	0	0	0	0	0	0	0	0
CRO_T135242	0	0	0	0	0	0	0	0	0
CRO_T135243	0	0	0	0	0	0	0	0	0
CRO_T135244	0	0	0	0	0	0	0	0	0
CRO_T135245	0	0	0	0	0	0	0	0	0
CRO_T135247	0	0	0	0	0	0	0	0	0
CRO_T135248	0	0	0	0	0	0	0	0	0
CRO_T135249	0	0	0	0	0	0	0	0	0
CRO_T135250	0	0	0	0	0	0	0	0	0
CRO_T135251	13	13	15	15	14	13	14	9	11
CRO_T135252	0	0	0	0	0	0	0	0	0
CRO_T135253	0	0	0	0	0	0	0	0	0
CRO_T135254	0	0	0	0	0	0	0	0	0
CRO_T135255	0	0	0	0	0	0	0	0	0
CRO_T135256	24	22	24	25	26	26	21	24	23
CRO_T135258	0	0	0	0	0	0	0	0	0
CRO_T135261	0	0	0	0	0	0	0	0	0
CRO_T135263	11	9	14	15	12	12	10	12	12
CRO_T135264	0	1	1	1	1	1	1	1	1
CRO_T135265	15	17	17	20	15	22	15	14	16
CRO_T135266	0	0	0	0	0	0	0	0	0
CRO_T135267	0	0	0	0	0	0	0	0	0
CRO_T135269	0	0	0	0	0	0	0	0	0
CRO_T135270	0	0	0	0	0	0	0	0	0
CRO_T135271	0	0	0	0	0	0	0	0	0
CRO_T135272	0	0	0	0	0	0	0	0	0
CRO_T135273	0	0	0	0	0	0	0	0	0
CRO_T135274	0	0	0	0	0	0	0	0	0
CRO_T135275	0	0	0	0	0	0	0	0	0
CRO_T135277	0	0	0	0	0	0	0	0	0
CRO_T135278	0	0	0	0	0	0	0	0	0
CRO_T135279	0	0	0	0	0	0	0	0	0
CRO_T135281	0	0	0	0	0	0	0	0	0
CRO_T135282	0	0	0	0	0	0	0	0	0
CRO_T135283	0	0	0	0	0	0	0	0	0
CRO_T135284	0	0	0	0	0	0	0	0	0
CRO_T135289	0	0	0	0	0	0	0	0	0
CRO_T135290	0	0	0	0	0	0	0	0	0
CRO_T135291	0	0	0	0	0	0	0	0	0
CRO_T135294	0	0	0	0	0	0	0	0	0
CRO_T135298	0	0	0	0	0	0	0	0	0
CRO_T135299	0	0	0	0	0	0	0	0	0
CRO_T135300	0	0	0	0	0	0	0	0	0
CRO_T135301	0	0	0	0	0	0	0	0	0
CRO_T135302	0	0	0	0	0	0	0	0	0
CRO_T135303	0	0	0	0	0	0	0	0	0
CRO_T135304	0	0	0	0	0	0	0	0	0
CRO_T135305	0	0	0	0	0	0	0	0	0
CRO_T135306	0	0	0	0	0	0	0	0	0
CRO_T135307	0	0	0	0	0	0	0	0	0
CRO_T135308	0	0	0	0	0	0	0	0	0
CRO_T135312	0	0	0	0	0	0	0	0	0
CRO_T135313	0	0	0	0	0	0	0	0	0
CRO_T135314	0	0	0	0	0	0	0	0	0
CRO_T135315	0	0	0	0	0	0	0	0	0
CRO_T135316	0	0	0	0	0	0	0	0	0
CRO_T135318	0	0	0	0	0	0	0	0	0
CRO_T135319	0	0	0	0	0	0	0	0	0
CRO_T135320	0	0	0	0	0	0	0	0	0
CRO_T135321	0	0	0	0	0	0	0	0	0
CRO_T135322	0	0	0	0	0	0	0	0	0
CRO_T135323	0	0	0	0	0	0	0	0	0
CRO_T135324	0	0	0	0	0	0	0	0	0
CRO_T135325	0	0	0	0	0	0	0	0	0
CRO_T135327	0	0	0	0	0	0	0	0	0
CRO_T135328	0	0	0	0	0	0	0	0	0
CRO_T135329	0	0	0	0	0	0	0	0	0
CRO_T135330	11	9	18	12	16	13	10	11	10
CRO_T135331	0	0	0	0	0	0	0	0	0
CRO_T135334	51	61	39	49	44	64	35	28	34
CRO_T135335	0	0	0	0	0	0	0	0	0
CRO_T135336	0	0	0	0	0	0	0	0	0
CRO_T135337	0	0	0	0	0	0	0	0	0
CRO_T135338	0	0	0	0	0	0	0	0	0
CRO_T135339	25	23	26	20	29	24	24	23	25
CRO_T135340	0	0	0	0	0	0	0	0	0
CRO_T135341	0	0	0	0	0	0	0	0	0
CRO_T135342	0	0	0	0	0	0	0	0	0
CRO_T135343	0	0	0	0	0	0	0	0	0
CRO_T135344	0	0	0	0	0	0	0	0	0
CRO_T135345	0	0	0	0	0	0	0	0	0
CRO_T135347	1	1	0	1	1	1	0	1	1
CRO_T135349	1	0	0	0	1	0	0	0	0
CRO_T135350	0	0	0	0	0	0	0	0	0
CRO_T135351	0	0	0	0	0	0	0	0	0
CRO_T135352	0	0	0	0	0	1	0	0	0
CRO_T135354	0	0	0	0	0	0	0	0	0
CRO_T135355	0	0	0	0	0	0	0	0	0
CRO_T135356	2	3	3	2	2	3	2	2	2
CRO_T135357	1	0	0	1	1	1	0	0	0
CRO_T135358	0	0	0	0	0	0	0	0	0
CRO_T135360	0	0	0	0	0	0	0	0	0
CRO_T135363	0	0	0	0	0	0	0	0	0
CRO_T135365	0	0	0	0	0	0	0	0	0
CRO_T135366	0	0	0	0	0	0	0	0	0
CRO_T135367	0	0	0	0	0	0	0	0	0
CRO_T135369	0	0	0	0	0	0	0	0	0
CRO_T135370	0	0	0	0	0	0	0	0	0
CRO_T135372	0	0	0	0	0	0	0	0	0
CRO_T135373	0	0	0	0	0	0	0	0	0
CRO_T135374	1	2	2	2	1	4	2	1	3
CRO_T135375	0	0	0	0	0	0	0	0	0
CRO_T135377	0	0	0	0	0	0	0	0	0
CRO_T135378	0	0	0	0	0	0	0	0	0
CRO_T135379	0	0	0	0	0	0	0	0	0
CRO_T135380	310	321	352	354	301	373	325	311	320
CRO_T135381	0	0	0	0	0	0	0	0	0
CRO_T135384	0	0	0	0	0	0	0	0	0
CRO_T135385	0	0	0	0	0	0	0	0	0
CRO_T135386	0	0	0	0	0	0	0	1	0
CRO_T135387	0	0	0	0	0	0	0	0	0
CRO_T135388	17	15	20	20	18	18	15	18	15
CRO_T135389	0	0	0	0	0	0	0	0	0
CRO_T135390	0	0	0	0	0	0	0	0	0
CRO_T135391	0	0	0	0	0	0	0	0	0
CRO_T135392	0	0	0	0	0	0	0	0	0
CRO_T135393	10	7	13	12	12	11	11	11	10
CRO_T135394	0	0	0	0	0	0	0	0	0
CRO_T135395	0	0	0	0	0	0	0	0	0
CRO_T135396	0	0	1	0	0	0	0	0	0
CRO_T135397	0	1	0	0	0	0	1	0	1
CRO_T135398	0	0	0	0	0	0	0	0	0
CRO_T135399	0	0	0	0	0	0	0	0	0
CRO_T135400	0	0	0	0	0	0	0	0	0
