target_id 	 Ck_1 	 CK_2 	 ET_1 	 ET_2 	 ET_3 
CRO_T131979	5	5	7	7	5
CRO_T131980	21	21	23	28	19
CRO_T131981	13	13	17	16	15
CRO_T131982	9	9	10	9	12
CRO_T131984	5	6	5	5	5
CRO_T131985	15	12	19	14	17
CRO_T131986	6	3	5	5	6
CRO_T131987	15	10	9	14	10
CRO_T131988	3	2	4	2	2
CRO_T131989	76	81	82	81	86
CRO_T131990	65	61	78	72	73
CRO_T131991	23	29	20	22	27
CRO_T131992	18	16	19	20	20
CRO_T131993	5	5	4	5	6
CRO_T131994	5	4	4	4	4
CRO_T131995	43	49	41	40	53
CRO_T131996	5	4	6	4	5
CRO_T131997	0	0	0	0	0
CRO_T131999	21	20	26	21	23
CRO_T132001	155	158	138	132	156
CRO_T132002	8	8	10	7	13
CRO_T132003	5	5	4	3	4
CRO_T132004	86	87	81	76	94
CRO_T132005	3	2	3	3	2
CRO_T132006	0	0	0	0	0
CRO_T132007	17	18	16	17	20
CRO_T132009	23	22	21	24	23
CRO_T132010	37	26	35	41	34
CRO_T132011	10	8	11	11	11
CRO_T132012	33	34	38	37	41
CRO_T132013	9	12	8	9	13
CRO_T132014	35	36	39	47	37
CRO_T132015	3	4	3	3	6
CRO_T132016	10	9	10	16	9
CRO_T132017	0	0	0	0	0
CRO_T132018	22	27	24	27	33
CRO_T132019	11	12	13	13	14
CRO_T132020	53	58	58	52	61
CRO_T132022	20	16	24	17	21
CRO_T132023	2	2	1	2	3
CRO_T132024	17	14	13	14	14
CRO_T132025	15	11	14	12	15
CRO_T132026	10	10	8	9	11
CRO_T132027	0	0	0	0	0
CRO_T132028	3	3	5	1	6
CRO_T132029	287	247	251	303	211
CRO_T132030	2	1	1	1	1
CRO_T132031	12	10	15	11	12
CRO_T132032	6	6	38	11	10
CRO_T132033	28	23	23	20	23
CRO_T132035	15	13	16	16	15
CRO_T132036	173	133	189	203	144
CRO_T132037	9	9	10	8	9
CRO_T132038	112	113	121	113	126
CRO_T132039	91	100	95	91	116
CRO_T132040	2	2	2	3	2
CRO_T132041	52	59	46	72	64
CRO_T132042	34	26	36	35	30
CRO_T132043	5	5	5	6	7
CRO_T132044	0	0	0	0	0
CRO_T132045	16	15	10	17	16
CRO_T132047	18	16	20	18	20
CRO_T132048	2	2	4	3	5
CRO_T132049	1	1	1	1	2
CRO_T132050	0	0	0	0	0
CRO_T132051	0	0	0	0	0
CRO_T132052	0	0	0	0	0
CRO_T132053	0	0	0	0	0
CRO_T132054	58	51	58	53	49
CRO_T132055	0	0	0	0	0
CRO_T132056	54	50	50	54	53
CRO_T132057	6	7	6	6	8
CRO_T132058	110	109	113	138	99
CRO_T132059	2	2	3	2	2
CRO_T132060	5	7	6	5	13
CRO_T132061	31	28	39	34	31
CRO_T132062	14	13	15	12	15
CRO_T132063	0	0	0	0	0
CRO_T132064	0	0	0	0	0
CRO_T132065	2	2	3	2	3
CRO_T132066	0	0	0	0	0
CRO_T132067	0	0	0	0	0
CRO_T132068	6	8	7	7	7
CRO_T132069	21	23	21	24	21
CRO_T132070	5	4	7	6	5
CRO_T132072	3	1	2	2	2
CRO_T132073	3	3	4	4	3
CRO_T132075	34	41	39	34	42
CRO_T132076	30	27	27	21	23
CRO_T132077	0	0	0	0	0
CRO_T132078	0	0	0	0	0
CRO_T132079	0	0	3	1	46
CRO_T132080	0	0	5	0	49
CRO_T132081	0	0	0	0	0
CRO_T132082	13	13	18	15	18
CRO_T132083	25	23	27	21	28
CRO_T132085	0	0	0	0	0
CRO_T132086	0	0	0	0	0
CRO_T132087	0	0	0	0	0
CRO_T132091	0	0	0	0	0
CRO_T132092	5	4	6	6	5
CRO_T132093	19	23	32	29	46
CRO_T132095	197	250	228	185	291
CRO_T132096	81	89	83	96	88
CRO_T132097	0	0	0	0	0
CRO_T132098	0	0	0	0	0
CRO_T132099	0	0	0	0	0
CRO_T132100	0	0	0	0	0
CRO_T132101	29	29	31	35	30
CRO_T132102	0	0	0	0	0
CRO_T132104	0	0	0	0	0
CRO_T132106	0	0	0	0	0
CRO_T132107	16	14	17	17	18
CRO_T132108	19	22	25	20	27
CRO_T132109	0	0	0	0	0
CRO_T132110	0	0	0	0	2
CRO_T132111	470	469	503	447	489
CRO_T132112	18	17	15	17	17
CRO_T132113	4	3	3	4	3
CRO_T132114	72	55	68	58	57
CRO_T132115	0	0	0	0	0
CRO_T132116	0	0	0	0	0
CRO_T132117	7	10	7	4	12
CRO_T132118	0	0	0	0	0
CRO_T132119	209	193	302	276	203
CRO_T132120	26	27	25	20	32
CRO_T132121	3	4	3	3	4
CRO_T132122	25	22	26	22	34
CRO_T132123	14	13	16	16	14
CRO_T132124	11	10	12	13	11
CRO_T132125	4	4	5	5	4
CRO_T132126	42	43	49	51	53
CRO_T132127	281	300	291	367	262
CRO_T132128	48	45	57	49	46
CRO_T132129	71	63	85	87	61
CRO_T132130	0	0	0	0	0
CRO_T132132	0	0	0	0	0
CRO_T132133	16	14	17	17	17
CRO_T132134	3	4	4	4	7
CRO_T132136	0	0	0	0	0
CRO_T132137	28	26	30	29	28
CRO_T132138	1	1	2	1	1
CRO_T132140	0	0	0	0	0
CRO_T132141	9	9	13	11	10
CRO_T132142	0	0	0	0	0
CRO_T132143	102	123	134	126	129
CRO_T132144	7	6	10	5	9
CRO_T132145	0	0	0	0	0
CRO_T132146	0	0	0	0	0
CRO_T132147	3	3	4	3	5
CRO_T132148	0	0	0	0	0
CRO_T132149	10	7	18	11	11
CRO_T132150	0	0	0	0	0
CRO_T132151	0	0	0	0	0
CRO_T132152	13	11	14	13	14
CRO_T132153	4	4	4	4	4
CRO_T132154	0	0	0	0	0
CRO_T132155	4	4	4	5	5
CRO_T132156	3	4	3	3	4
CRO_T132157	0	0	0	0	0
CRO_T132158	0	0	0	0	0
CRO_T132159	0	0	0	0	0
CRO_T132161	0	0	0	0	0
CRO_T132162	36	30	30	31	35
CRO_T132164	0	0	0	0	0
CRO_T132166	0	0	0	0	0
CRO_T132167	0	0	0	0	0
CRO_T132168	0	0	0	0	0
CRO_T132171	0	0	0	0	0
CRO_T132172	0	0	0	0	0
CRO_T132173	1	0	0	0	0
CRO_T132174	0	0	0	0	0
CRO_T132175	0	0	0	0	0
CRO_T132176	5	5	15	7	8
CRO_T132177	0	0	0	0	0
CRO_T132178	0	0	0	0	0
CRO_T132179	0	0	0	0	0
CRO_T132180	0	0	0	0	0
CRO_T132181	9	8	10	10	11
CRO_T132182	22	20	26	22	24
CRO_T132184	1	1	4	4	4
CRO_T132185	83	80	79	84	82
CRO_T132186	273	296	307	255	346
CRO_T132187	1	0	1	0	0
CRO_T132188	2	1	2	1	1
CRO_T132189	0	0	0	0	0
CRO_T132190	0	0	0	0	0
CRO_T132191	98	93	104	111	88
CRO_T132192	14	15	16	15	17
CRO_T132193	0	0	0	0	0
CRO_T132195	0	0	0	0	0
CRO_T132196	0	1	1	1	1
CRO_T132197	1	1	1	1	2
CRO_T132198	0	2	1	2	1
CRO_T132199	2	1	2	1	7
CRO_T132200	0	0	0	0	0
CRO_T132201	1	1	2	2	2
CRO_T132203	322	311	342	350	339
CRO_T132204	0	0	0	0	0
CRO_T132205	0	0	0	0	0
CRO_T132206	0	0	0	0	0
CRO_T132208	0	0	0	0	0
CRO_T132209	0	0	0	0	0
CRO_T132210	0	0	0	0	0
CRO_T132211	0	0	0	0	0
CRO_T132212	0	0	0	0	0
CRO_T132213	0	0	0	0	0
CRO_T132215	0	0	0	0	0
CRO_T132216	0	0	0	0	0
CRO_T132217	0	0	0	0	0
CRO_T132218	0	0	0	0	0
CRO_T132219	0	0	0	0	0
CRO_T132220	0	0	0	1	1
CRO_T132221	1	1	1	2	1
CRO_T132222	0	1	0	2	2
CRO_T132223	0	0	0	0	0
CRO_T132224	0	0	0	0	0
CRO_T132225	0	0	0	0	0
CRO_T132226	0	0	0	0	0
CRO_T132227	0	0	0	0	0
CRO_T132228	0	0	0	0	0
CRO_T132231	0	0	0	0	0
CRO_T132232	16	15	18	14	18
CRO_T132233	3	3	4	6	5
CRO_T132234	0	0	0	0	0
CRO_T132235	15	12	16	18	14
CRO_T132236	1	1	3	1	0
CRO_T132237	0	0	0	0	0
CRO_T132238	0	0	0	0	0
CRO_T132239	151	155	187	159	171
CRO_T132240	0	0	0	0	0
CRO_T132242	0	0	0	0	0
CRO_T132243	23	21	25	24	25
CRO_T132244	30	20	24	19	24
CRO_T132247	29	27	32	32	31
CRO_T132248	0	0	0	0	0
CRO_T132249	0	0	0	0	0
CRO_T132250	10	11	10	12	12
CRO_T132251	0	0	0	0	0
CRO_T132252	4	2	3	4	3
CRO_T132253	4	4	5	5	5
CRO_T132254	3	2	3	2	2
CRO_T132255	1	1	1	1	2
CRO_T132256	4	3	4	4	3
CRO_T132257	0	0	0	0	0
CRO_T132258	6	4	9	6	6
CRO_T132259	0	0	0	0	0
CRO_T132260	0	0	0	0	0
CRO_T132261	0	0	0	0	0
CRO_T132262	0	0	0	0	0
CRO_T132263	0	0	0	0	0
CRO_T132271	0	1	1	0	0
CRO_T132272	0	0	0	0	0
CRO_T132273	2	1	1	1	1
CRO_T132274	0	0	0	0	0
CRO_T132276	11	17	9	10	14
CRO_T132277	0	0	0	0	0
CRO_T132278	0	0	0	0	0
CRO_T132279	0	0	0	0	0
CRO_T132281	0	0	0	0	0
CRO_T132282	0	0	0	0	0
CRO_T132283	0	0	0	0	0
CRO_T132284	0	0	0	0	0
CRO_T132285	20	18	22	22	16
CRO_T132286	23	19	24	23	22
CRO_T132288	0	0	0	0	0
CRO_T132290	0	0	0	0	0
CRO_T132291	0	0	0	0	0
CRO_T132293	0	0	0	0	0
CRO_T132294	0	0	0	0	0
CRO_T132295	24	22	22	26	22
CRO_T132297	0	0	0	0	0
CRO_T132298	0	0	0	0	0
CRO_T132300	0	0	0	0	0
CRO_T132302	3	4	4	5	3
CRO_T132303	0	0	0	0	0
CRO_T132304	566	675	622	475	679
CRO_T132305	2	2	3	2	1
CRO_T132306	0	0	0	0	0
CRO_T132307	0	0	0	0	0
CRO_T132308	0	0	0	0	0
CRO_T132310	21	20	25	24	19
CRO_T132311	17	15	14	16	18
CRO_T132312	0	0	0	0	0
CRO_T132313	10	8	6	9	8
CRO_T132315	20	18	23	21	23
CRO_T132316	0	0	0	0	0
CRO_T132317	0	0	0	0	0
CRO_T132318	0	0	0	0	0
CRO_T132319	0	0	0	0	0
CRO_T132321	0	0	0	0	0
CRO_T132322	0	0	0	0	0
CRO_T132323	0	0	0	0	0
CRO_T132324	12	11	14	13	14
CRO_T132325	12	7	20	9	19
CRO_T132326	8	8	9	8	9
CRO_T132329	2	2	2	2	3
CRO_T132330	0	0	0	0	0
CRO_T132331	0	0	0	0	0
CRO_T132333	0	0	0	0	0
CRO_T132334	22	23	19	26	20
CRO_T132335	12	13	16	13	14
CRO_T132336	5	5	6	5	6
CRO_T132337	0	0	0	0	0
CRO_T132339	0	0	0	0	0
CRO_T132340	20	13	21	16	18
CRO_T132341	0	0	0	0	0
CRO_T132342	0	0	0	0	0
CRO_T132343	0	0	0	0	0
CRO_T132344	22	21	25	25	27
CRO_T132345	0	0	0	0	0
CRO_T132347	0	0	0	0	0
CRO_T132348	219	187	357	169	266
CRO_T132349	23	28	31	26	44
CRO_T132350	11	12	15	15	16
CRO_T132352	0	0	0	0	0
CRO_T132353	0	0	0	0	0
CRO_T132354	0	0	0	0	0
CRO_T132355	20	20	23	22	24
CRO_T132356	130	141	171	124	163
CRO_T132357	6	6	8	6	7
CRO_T132358	0	0	0	0	0
CRO_T132359	0	0	0	0	0
CRO_T132360	0	0	0	0	0
CRO_T132361	0	0	0	0	0
CRO_T132362	0	0	0	0	0
CRO_T132364	0	0	0	0	0
CRO_T132365	23	22	26	19	27
CRO_T132366	92	83	95	95	104
CRO_T132367	0	0	0	0	0
CRO_T132368	3	2	1	1	2
CRO_T132369	15	14	17	18	17
CRO_T132370	0	0	0	0	0
CRO_T132371	0	0	0	0	0
CRO_T132372	6	6	7	5	8
CRO_T132373	5	4	6	5	5
CRO_T132374	0	0	0	0	0
CRO_T132375	0	0	0	0	0
CRO_T132376	0	0	0	0	0
CRO_T132377	0	0	0	0	0
CRO_T132378	0	0	0	0	0
CRO_T132379	0	0	0	0	0
CRO_T132381	5	5	7	5	6
CRO_T132382	51	43	54	46	48
CRO_T132383	31	32	30	30	36
CRO_T132384	0	0	0	0	0
CRO_T132385	3	2	3	2	3
CRO_T132386	25	23	23	24	24
CRO_T132387	4	3	4	5	4
CRO_T132388	39	38	40	33	44
CRO_T132390	0	0	0	0	0
CRO_T132391	0	0	0	0	0
CRO_T132392	5	5	5	5	6
CRO_T132393	7	7	10	9	11
CRO_T132394	0	0	0	0	0
CRO_T132395	0	0	0	0	0
CRO_T132397	2	3	1	1	2
CRO_T132399	0	0	0	0	0
CRO_T132400	0	0	0	0	0
CRO_T132402	0	0	0	0	0
CRO_T132404	0	0	0	0	0
CRO_T132405	0	0	0	0	0
CRO_T132406	22	22	27	24	28
CRO_T132408	6	5	6	6	5
CRO_T132409	78	67	77	69	79
CRO_T132410	0	0	0	0	0
CRO_T132413	0	0	0	0	0
CRO_T132414	0	0	0	0	0
CRO_T132415	11	9	9	8	8
CRO_T132416	0	0	0	0	0
CRO_T132417	0	0	0	0	0
CRO_T132418	46	47	52	51	57
CRO_T132419	2	3	3	3	3
CRO_T132420	10	10	12	10	10
CRO_T132421	157	142	198	175	182
CRO_T132422	12	11	14	14	15
CRO_T132423	0	0	0	0	0
CRO_T132424	0	0	0	0	0
CRO_T132425	30	30	27	29	35
CRO_T132426	17	17	19	19	22
CRO_T132427	0	0	0	0	0
CRO_T132428	2	3	4	2	3
CRO_T132429	41	30	44	34	40
CRO_T132431	2	3	4	3	3
CRO_T132432	6	6	7	8	8
CRO_T132433	0	0	0	0	0
CRO_T132435	0	0	0	0	0
CRO_T132436	0	0	0	0	0
CRO_T132438	0	0	0	0	0
CRO_T132439	0	0	0	0	0
CRO_T132440	0	0	0	0	0
CRO_T132442	4	3	3	3	4
CRO_T132443	0	0	0	0	0
CRO_T132444	0	0	0	0	0
CRO_T132445	0	0	0	0	0
CRO_T132446	0	0	0	0	0
CRO_T132447	29	31	21	23	25
CRO_T132448	1548	1475	856	1951	1269
CRO_T132450	0	0	0	0	0
CRO_T132451	0	0	0	0	0
CRO_T132452	62	59	73	72	58
CRO_T132453	0	0	0	0	0
CRO_T132454	23	21	25	24	23
CRO_T132455	0	0	0	0	0
CRO_T132457	0	0	0	0	0
CRO_T132458	17	13	14	15	14
CRO_T132459	0	0	0	0	0
CRO_T132460	0	0	0	0	0
CRO_T132461	0	0	0	0	0
CRO_T132462	0	0	0	0	0
CRO_T132464	0	0	0	0	0
CRO_T132465	0	0	0	0	0
CRO_T132466	3	3	4	3	3
CRO_T132468	14	14	14	15	17
CRO_T132469	8	6	4	3	5
CRO_T132470	18	15	16	20	16
CRO_T132471	10	5	5	8	6
CRO_T132472	11	14	16	14	19
CRO_T132474	0	0	0	0	0
CRO_T132476	0	1	0	0	4
CRO_T132477	0	0	0	0	0
CRO_T132478	11	9	14	11	10
CRO_T132479	150	178	143	129	130
CRO_T132481	0	0	0	0	0
CRO_T132483	12	9	16	16	13
CRO_T132485	0	0	0	0	0
CRO_T132486	0	0	0	0	0
CRO_T132487	0	0	0	0	0
CRO_T132488	0	0	0	1	1
CRO_T132489	5	7	6	6	8
CRO_T132490	0	0	0	0	0
CRO_T132491	11	10	10	12	12
CRO_T132492	0	0	0	0	0
CRO_T132493	0	0	0	0	0
CRO_T132494	0	0	0	0	0
CRO_T132495	0	0	0	0	0
CRO_T132496	0	0	0	0	0
CRO_T132497	0	0	0	0	0
CRO_T132498	0	0	0	0	0
CRO_T132499	0	0	0	0	0
CRO_T132500	12	10	10	11	9
CRO_T132502	0	0	0	0	0
CRO_T132503	0	0	0	0	0
CRO_T132504	0	0	0	0	0
CRO_T132505	0	0	0	0	0
CRO_T132507	0	0	0	0	0
CRO_T132508	0	0	0	0	0
CRO_T132509	0	0	0	0	0
CRO_T132510	0	0	0	0	0
CRO_T132511	0	0	0	0	0
CRO_T132512	0	0	0	0	0
CRO_T132513	0	0	0	0	0
CRO_T132514	9	8	9	10	10
CRO_T132515	3	3	3	5	4
CRO_T132516	0	0	0	0	0
CRO_T132517	0	0	0	0	0
CRO_T132520	0	0	0	0	0
CRO_T132521	0	0	0	0	0
CRO_T132522	0	0	0	0	0
CRO_T132523	0	0	0	0	0
CRO_T132525	0	0	0	0	0
CRO_T132528	6	8	7	11	7
CRO_T132529	0	0	0	0	0
CRO_T132530	0	0	0	0	0
CRO_T132531	0	0	0	0	0
CRO_T132533	29	35	36	34	40
CRO_T132535	12	12	13	18	15
CRO_T132536	6	10	12	13	15
CRO_T132537	0	0	0	0	0
CRO_T132538	0	0	0	0	0
CRO_T132540	0	0	0	0	0
CRO_T132541	0	0	0	0	0
CRO_T132542	3	4	6	4	5
CRO_T132543	0	0	0	0	0
CRO_T132544	0	0	0	0	0
CRO_T132545	0	0	0	0	0
CRO_T132546	0	0	0	0	0
CRO_T132547	0	0	0	0	0
CRO_T132548	0	0	0	0	0
CRO_T132549	1	1	2	1	3
CRO_T132550	0	0	0	0	0
CRO_T132551	0	0	0	0	0
CRO_T132552	0	0	0	0	0
CRO_T132553	0	0	0	0	0
CRO_T132555	0	0	0	0	0
CRO_T132556	0	0	0	0	0
CRO_T132557	0	0	0	0	0
CRO_T132558	0	0	0	0	0
CRO_T132559	0	0	0	0	0
CRO_T132560	0	0	0	0	0
CRO_T132561	0	0	0	0	0
CRO_T132562	0	0	0	0	0
CRO_T132563	0	0	0	0	0
CRO_T132565	0	0	0	0	1
CRO_T132566	1	1	3	0	1
CRO_T132567	28	24	30	29	28
CRO_T132568	3	3	2	1	3
CRO_T132571	0	0	0	0	0
CRO_T132572	0	0	0	0	0
CRO_T132573	0	0	0	0	0
CRO_T132574	0	0	0	0	0
CRO_T132576	0	0	0	0	0
CRO_T132577	28	31	34	29	33
CRO_T132578	0	0	0	0	0
CRO_T132579	0	0	0	0	0
CRO_T132580	0	0	0	0	0
CRO_T132581	9	11	12	13	12
CRO_T132582	17	16	17	20	14
CRO_T132583	57	41	47	52	48
CRO_T132585	0	0	0	0	0
CRO_T132586	0	0	0	0	0
CRO_T132588	0	0	0	0	0
CRO_T132589	0	0	0	0	0
CRO_T132591	0	0	0	0	0
CRO_T132592	0	0	0	0	0
CRO_T132594	0	0	0	0	0
CRO_T132595	0	0	0	0	0
CRO_T132597	0	0	0	0	0
CRO_T132598	0	0	0	0	0
CRO_T132599	0	0	0	0	0
CRO_T132600	0	0	0	0	0
CRO_T132601	1	1	0	0	0
CRO_T132602	0	0	0	0	0
CRO_T132603	0	0	0	0	0
CRO_T132604	0	0	0	0	0
CRO_T132605	0	0	0	0	0
CRO_T132607	7	3	7	5	6
CRO_T132608	18	18	21	19	22
CRO_T132610	0	0	0	0	0
CRO_T132612	0	0	0	0	0
CRO_T132613	0	0	0	0	0
CRO_T132614	0	0	0	0	0
CRO_T132615	0	0	0	0	0
CRO_T132616	0	0	0	0	0
CRO_T132617	63	65	69	55	76
CRO_T132618	52	50	58	50	60
CRO_T132619	0	0	0	0	0
CRO_T132620	0	0	0	0	0
CRO_T132621	0	0	0	0	1
CRO_T132622	0	0	0	0	0
CRO_T132623	2	0	1	1	1
CRO_T132624	0	0	0	0	0
CRO_T132625	11	8	10	10	9
CRO_T132626	0	0	0	0	0
CRO_T132627	0	1	1	0	0
CRO_T132628	6	5	6	5	6
CRO_T132629	0	0	0	0	0
CRO_T132630	7	6	8	9	9
CRO_T132631	19	15	18	19	20
CRO_T132632	0	0	0	0	0
CRO_T132633	0	0	0	0	0
CRO_T132634	8	8	9	9	9
CRO_T132635	0	0	0	0	0
CRO_T132636	0	0	0	0	0
CRO_T132637	0	0	0	0	0
CRO_T132638	0	0	0	0	0
CRO_T132639	76	74	93	81	112
CRO_T132640	0	0	0	0	0
CRO_T132642	0	0	0	0	0
CRO_T132643	0	0	0	0	0
CRO_T132645	26	17	21	16	17
CRO_T132646	10	8	20	12	15
CRO_T132648	10	11	10	8	14
CRO_T132649	0	0	0	0	0
CRO_T132650	0	0	0	0	0
CRO_T132651	0	1	8	1	2
CRO_T132652	18	23	20	18	22
CRO_T132653	0	0	0	0	0
CRO_T132657	0	0	0	0	0
CRO_T132658	0	0	0	0	0
CRO_T132659	0	0	0	0	0
CRO_T132660	0	0	0	0	0
CRO_T132661	0	0	0	0	0
CRO_T132664	0	0	0	0	0
CRO_T132665	0	0	0	0	0
CRO_T132666	0	0	0	0	0
CRO_T132667	0	0	0	0	0
CRO_T132668	0	0	0	0	0
CRO_T132669	0	0	0	0	0
CRO_T132670	0	0	1	0	0
CRO_T132671	0	0	0	0	0
CRO_T132672	0	0	0	0	0
CRO_T132673	37	41	39	32	45
CRO_T132674	0	0	0	0	0
CRO_T132675	0	0	0	0	0
CRO_T132676	3	3	5	4	5
CRO_T132677	0	0	0	0	0
CRO_T132679	0	0	0	0	0
CRO_T132680	33	39	42	40	44
CRO_T132682	0	0	0	0	0
CRO_T132683	0	0	0	0	0
CRO_T132684	0	0	0	0	0
CRO_T132685	0	0	0	0	0
CRO_T132687	0	0	0	0	0
CRO_T132688	0	0	0	0	0
CRO_T132689	106	112	105	96	120
CRO_T132690	2	1	3	4	2
CRO_T132692	0	0	0	0	0
CRO_T132693	0	0	0	0	0
CRO_T132694	0	0	0	0	0
CRO_T132695	0	0	0	0	0
CRO_T132696	55	49	59	65	56
CRO_T132697	0	1	1	1	1
CRO_T132698	3	5	4	7	6
CRO_T132699	0	0	0	0	0
CRO_T132700	0	0	0	0	0
CRO_T132701	0	0	0	0	0
CRO_T132702	0	0	0	0	0
CRO_T132703	1	1	3	2	2
CRO_T132705	20	20	21	16	14
CRO_T132706	0	0	0	0	0
CRO_T132707	0	0	0	0	0
CRO_T132708	0	0	0	0	0
CRO_T132710	0	0	0	0	0
CRO_T132711	0	0	0	0	0
CRO_T132712	1	0	0	0	0
CRO_T132714	0	0	0	0	0
CRO_T132715	0	0	0	0	0
CRO_T132716	0	0	1	0	0
CRO_T132719	0	0	0	0	0
CRO_T132720	30	33	29	19	45
CRO_T132721	0	0	0	0	0
CRO_T132723	0	0	0	0	0
CRO_T132724	0	0	0	0	0
CRO_T132726	0	0	0	0	0
CRO_T132727	0	0	0	0	0
CRO_T132728	0	0	0	0	0
CRO_T132729	0	0	0	0	0
CRO_T132731	0	0	0	0	0
CRO_T132733	0	0	0	0	0
CRO_T132734	0	0	0	0	0
CRO_T132736	3	4	4	5	4
CRO_T132737	3	3	3	4	3
CRO_T132738	0	0	0	0	0
CRO_T132739	0	0	0	0	0
CRO_T132740	0	0	0	0	0
CRO_T132741	2	2	2	3	2
CRO_T132742	0	0	0	0	0
CRO_T132743	0	0	0	0	0
CRO_T132744	0	0	0	0	0
CRO_T132745	0	0	0	0	0
CRO_T132746	11	10	13	16	12
CRO_T132747	0	0	0	0	0
CRO_T132748	0	0	0	0	0
CRO_T132749	0	0	0	0	0
CRO_T132750	0	0	0	0	0
CRO_T132751	0	0	0	0	0
CRO_T132752	0	0	0	0	0
CRO_T132753	0	0	0	0	0
CRO_T132754	0	0	0	0	0
CRO_T132755	14	13	18	18	15
CRO_T132756	0	0	0	0	0
CRO_T132757	0	0	0	0	0
CRO_T132759	0	0	0	0	0
CRO_T132760	0	0	0	0	0
CRO_T132761	0	0	0	0	0
CRO_T132764	0	0	0	0	0
CRO_T132765	0	0	0	0	0
CRO_T132767	3	5	3	4	3
CRO_T132768	0	0	0	0	0
CRO_T132769	0	0	0	0	0
CRO_T132770	0	0	0	0	0
CRO_T132771	0	0	0	0	0
CRO_T132772	0	0	0	0	0
CRO_T132773	0	0	0	0	0
CRO_T132774	0	0	0	0	0
CRO_T132775	0	0	0	0	0
CRO_T132776	0	0	0	0	0
CRO_T132778	13	11	12	11	11
CRO_T132779	0	0	0	0	0
CRO_T132781	0	0	0	0	0
CRO_T132782	0	0	0	0	0
CRO_T132784	0	0	0	0	0
CRO_T132785	0	0	0	0	0
CRO_T132786	0	0	0	0	0
CRO_T132787	0	0	0	0	0
CRO_T132788	0	0	0	0	0
CRO_T132789	0	0	0	0	0
CRO_T132790	0	0	0	0	0
CRO_T132791	8	7	19	10	11
CRO_T132792	0	0	0	0	0
CRO_T132795	0	0	0	0	0
CRO_T132796	6	6	12	8	12
CRO_T132797	0	0	0	0	0
CRO_T132798	5	4	6	6	6
CRO_T132799	0	0	0	0	0
CRO_T132800	0	0	0	0	0
CRO_T132801	36	36	34	33	39
CRO_T132802	3	2	4	4	2
CRO_T132803	1	1	1	3	3
CRO_T132804	12	15	15	12	13
CRO_T132805	30	28	34	29	31
CRO_T132806	0	0	0	0	0
CRO_T132807	0	0	1	1	0
CRO_T132808	0	0	0	1	0
CRO_T132810	21	15	41	33	28
CRO_T132811	2	0	3	1	2
CRO_T132812	0	0	0	0	0
CRO_T132813	57	53	56	53	59
CRO_T132814	0	0	0	0	0
CRO_T132816	0	0	0	0	0
CRO_T132819	0	0	0	0	0
CRO_T132820	0	0	0	0	0
CRO_T132823	0	0	0	0	0
CRO_T132824	0	0	0	0	0
CRO_T132826	0	0	0	0	0
CRO_T132827	0	0	0	0	0
CRO_T132828	0	0	0	0	0
CRO_T132829	0	0	0	0	0
CRO_T132830	3	3	5	5	4
CRO_T132832	0	0	0	0	0
CRO_T132834	0	0	0	0	0
CRO_T132835	0	0	0	0	0
CRO_T132836	0	0	0	0	0
CRO_T132837	4	3	4	4	3
CRO_T132838	4	3	3	3	2
CRO_T132840	0	0	0	0	0
CRO_T132841	0	0	0	0	0
CRO_T132842	0	0	0	0	0
CRO_T132843	0	0	0	0	0
CRO_T132844	0	0	0	0	0
CRO_T132845	42	36	44	43	39
CRO_T132846	0	0	0	0	0
CRO_T132847	0	0	0	0	0
CRO_T132848	0	0	0	0	0
CRO_T132849	0	0	0	0	0
CRO_T132851	23	18	21	18	16
CRO_T132853	0	0	0	0	0
CRO_T132854	0	0	0	0	0
CRO_T132855	0	0	0	0	0
CRO_T132856	0	0	0	0	0
CRO_T132857	0	0	0	0	0
CRO_T132858	0	0	0	0	0
CRO_T132859	0	0	0	0	0
CRO_T132860	3	2	3	2	3
CRO_T132861	0	0	0	0	0
CRO_T132863	0	0	0	0	0
CRO_T132865	0	0	0	0	0
CRO_T132868	0	0	0	0	0
CRO_T132870	0	0	0	0	0
CRO_T132871	0	0	0	0	0
CRO_T132873	0	0	0	0	0
CRO_T132874	0	0	0	0	0
CRO_T132876	0	0	0	0	0
CRO_T132877	4	4	3	4	4
CRO_T132878	9	8	10	10	8
CRO_T132879	0	0	0	0	0
CRO_T132880	0	0	0	0	0
CRO_T132881	0	0	0	0	0
CRO_T132882	8	7	8	8	8
CRO_T132883	0	0	0	0	0
CRO_T132884	0	0	0	0	0
CRO_T132885	0	0	0	0	0
CRO_T132886	62	63	60	51	68
CRO_T132887	11	6	11	7	8
CRO_T132888	0	0	0	0	0
CRO_T132889	0	0	0	0	0
CRO_T132890	0	0	0	0	0
CRO_T132891	0	0	0	0	0
CRO_T132892	0	0	0	0	0
CRO_T132893	11	11	13	13	13
CRO_T132894	0	0	0	0	0
CRO_T132895	0	0	0	0	0
CRO_T132896	0	0	0	0	0
CRO_T132897	0	0	0	0	0
CRO_T132898	0	0	0	0	0
CRO_T132899	0	0	0	0	0
CRO_T132900	0	0	0	0	0
CRO_T132901	44	42	46	50	38
CRO_T132903	0	0	0	0	0
CRO_T132904	12	11	14	14	11
CRO_T132905	0	0	0	0	0
CRO_T132906	29	35	34	34	40
CRO_T132907	111	119	121	100	143
CRO_T132908	119	124	104	126	119
