baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
CRO_T104069	40.75141879	0.014114506	0.38727598	0.036445601	0.970927054	0.999986415
CRO_T134318	7.998208771	0.029830547	0.818044961	0.036465657	0.970911062	0.999986415
CRO_T129878	16.98273186	0.020845808	0.570936761	0.036511589	0.970874438	0.999986415
CRO_T130339	9.57436542	0.027391255	0.750162425	0.036513765	0.970872703	0.999986415
CRO_T127327	18.57044523	0.02002642	0.546897838	0.03661821	0.970789424	0.999986415
CRO_T101163	14.31856636	0.02321537	0.631817929	0.036743765	0.970689312	0.999986415
CRO_T107803	61.38331485	0.012315699	0.334889118	0.036775453	0.970664047	0.999986415
CRO_T101718	45.50621037	0.013442932	0.364849446	0.036845149	0.970608475	0.999986415
CRO_T105118	7.999582813	0.030110094	0.815640628	0.036915884	0.970552075	0.999986415
CRO_T108977	16.95554844	0.021101746	0.571452431	0.036926514	0.970543599	0.999986415
CRO_T112351	6.407747317	0.033648014	0.91040945	0.03695921	0.970517529	1
CRO_T119381	6.407747317	0.033648014	0.91040945	0.03695921	0.970517529	1
CRO_T127318	6.407747317	0.033648014	0.91040945	0.03695921	0.970517529	1
CRO_T131228	6.407747317	0.033648014	0.91040945	0.03695921	0.970517529	1
CRO_T116075	9.591418309	0.027741559	0.748065377	0.037084404	0.970417707	0.999986415
CRO_T127275	62.97846281	0.012021621	0.322867301	0.037233938	0.970298478	0.999986415
CRO_T132965	9.59279235	0.027977303	0.749927076	0.037306698	0.970240465	0.999986415
CRO_T108517	34.41990618	0.015738318	0.421760366	0.037315782	0.970233222	0.999986415
CRO_T121680	35.97488782	0.015360457	0.410532976	0.037415891	0.970153402	0.999986415
CRO_T127801	19.64579782	0.022496612	0.599813647	0.037506003	0.970081554	0.999986415
CRO_T127883	46.57808028	0.013671877	0.363589315	0.037602526	0.970004594	0.999986415
CRO_T123074	18.56306278	0.020695842	0.549176027	0.037685262	0.969938627	0.999986415
CRO_T113300	39.14476625	0.014725828	0.390748877	0.037686167	0.969937905	0.999986415
CRO_T138900	4.817285863	0.040141964	1.06308383	0.037759924	0.969879098	1
CRO_T114394	9.565608925	0.028431347	0.748432783	0.037987843	0.969697375	0.999986415
CRO_T103323	16.94954003	0.021984969	0.575567652	0.038197019	0.969530597	0.999986415
CRO_T114709	29.12288072	0.01704202	0.44494056	0.038301791	0.969447063	0.999986415
CRO_T131825	30.72347271	0.016622074	0.433628116	0.038332556	0.969422534	0.999986415
CRO_T136581	18.56581086	0.020940996	0.545382372	0.038396907	0.969371227	0.999986415
CRO_T140841	27.53791544	0.017563125	0.45688988	0.038440608	0.969336384	0.999986415
CRO_T106240	24.44637909	0.019098451	0.496214282	0.038488313	0.969298349	0.999986415
CRO_T118118	85.02089836	0.011686942	0.302674732	0.038612215	0.969199563	0.999986415
CRO_T132946	11.1601925	0.027031452	0.697941024	0.038730282	0.96910543	0.999986415
CRO_T109774	9.584035855	0.029015264	0.747405544	0.038821312	0.969032853	0.999986415
CRO_T111404	46.03212596	0.014527681	0.372119466	0.039040368	0.968858204	0.999986415
CRO_T140361	18.58561183	0.02137584	0.546412395	0.039120343	0.968794442	0.999986415
CRO_T131796	7.993574401	0.031913965	0.815366178	0.039140653	0.968778249	0.999986415
CRO_T127446	22.83285634	0.019960191	0.509550841	0.039172128	0.968753156	0.999986415
CRO_T103052	9.585409897	0.02925052	0.745712531	0.039224927	0.96871106	0.999986415
CRO_T111081	9.585409897	0.02925052	0.745712531	0.039224927	0.96871106	0.999986415
CRO_T128524	9.585409897	0.02925052	0.745712531	0.039224927	0.96871106	0.999986415
CRO_T128660	9.585409897	0.02925052	0.745712531	0.039224927	0.96871106	0.999986415
CRO_T138453	9.585409897	0.02925052	0.745712531	0.039224927	0.96871106	0.999986415
CRO_T123722	18.58698588	0.021501844	0.547161154	0.039297094	0.968653523	0.999986415
CRO_T131372	6.401738906	0.035929592	0.914024174	0.039309236	0.968643843	1
CRO_T110368	20.1590204	0.020637512	0.524784847	0.039325662	0.968630747	0.999986415
CRO_T128020	177.3721819	0.010741821	0.271708048	0.039534422	0.96846431	0.999986415
CRO_T128062	23.32151638	0.019488453	0.492566111	0.039565152	0.968439811	0.999986415
CRO_T101009	14.35954234	0.024572056	0.620437086	0.039604428	0.968408497	0.999986415
CRO_T123717	8.012001332	0.032638034	0.820992349	0.03975437	0.968288955	0.999986415
CRO_T127923	21.74948185	0.020160239	0.507005497	0.039763353	0.968281793	0.999986415
CRO_T139026	52.9085684	0.013609362	0.340970838	0.039913565	0.968162037	0.999986415
CRO_T116182	18.56392458	0.022121111	0.550775055	0.040163604	0.967962694	0.999986415
CRO_T126864	36.53124716	0.01612156	0.401382703	0.04016506	0.967961533	0.999986415
CRO_T131140	39.68956887	0.015608066	0.388009299	0.040226011	0.96791294	0.999986415
CRO_T103139	33.89838721	0.016785398	0.417217979	0.040231723	0.967908387	0.999986415
CRO_T108130	38.08897688	0.015900264	0.393941001	0.040362043	0.967804491	0.999986415
CRO_T138045	12.76032439	0.026663567	0.655095693	0.04070179	0.967533635	0.999986415
CRO_T114099	45.48355076	0.014838009	0.363840159	0.040781669	0.967469953	0.999986415
CRO_T107331	99.29613822	0.011004008	0.2689746	0.040910956	0.967366883	0.999986415
CRO_T137841	11.16986294	0.028431946	0.694423583	0.040943233	0.967341152	0.999986415
CRO_T138008	48.68890901	0.014562974	0.35426469	0.041107607	0.96721011	0.999986415
CRO_T136681	7.98756599	0.03375191	0.820576237	0.041131961	0.967190695	0.999986415
CRO_T122136	9.579401485	0.030762627	0.747477458	0.041155258	0.967172123	0.999986415
CRO_T108797	56.68099757	0.014473206	0.351413855	0.041185645	0.967147897	0.999986415
CRO_T109051	9.580775527	0.03100581	0.749339775	0.041377505	0.966994946	0.999986415
CRO_T112637	44.45957919	0.015327224	0.370308108	0.041390463	0.966984616	0.999986415
CRO_T127399	138.0065871	0.010506984	0.253410217	0.041462355	0.966927304	0.999986415
CRO_T118112	12.76307248	0.027031611	0.650954067	0.041526142	0.966876453	0.999986415
CRO_T127881	12.76307248	0.027031611	0.650954067	0.041526142	0.966876453	0.999986415
CRO_T106598	30.73817921	0.018232474	0.438150557	0.04161235	0.966807728	0.999986415
CRO_T138842	21.76190037	0.021102929	0.507098905	0.041615016	0.966805602	0.999986415
CRO_T118192	15.94536943	0.02459431	0.589942962	0.041689302	0.966746382	0.999986415
CRO_T120473	12.76444652	0.027208196	0.652108573	0.041723414	0.966719188	0.999986415
CRO_T111078	14.35490797	0.025769479	0.617103313	0.041758777	0.966690998	0.999986415
CRO_T132909	14.35490797	0.025769479	0.617103313	0.041758777	0.966690998	0.999986415
CRO_T112863	9.597828416	0.03134871	0.748229311	0.041897196	0.966580652	0.999986415
CRO_T112948	18.57359501	0.02296284	0.54734432	0.04195319	0.966536014	0.999986415
CRO_T129488	44.47938017	0.015518255	0.369843917	0.041958931	0.966531438	0.999986415
CRO_T138418	24.92577039	0.020056506	0.477752146	0.041980985	0.966513857	0.999986415
CRO_T124155	15.94674347	0.024742851	0.589285266	0.0419879	0.966508344	0.999986415
CRO_T113648	12.78149941	0.027470084	0.652117353	0.042124448	0.966399491	0.999986415
CRO_T100304	8.007366962	0.034738422	0.820799485	0.042322665	0.966241477	0.999986415
CRO_T131854	11.19241199	0.029549031	0.697234461	0.042380336	0.966195504	0.999986415
CRO_T139015	12.78287345	0.027648925	0.652199267	0.04239337	0.966185114	0.999986415
CRO_T117810	5.357966364	0.043484515	1.025529817	0.042402	0.966178234	1
CRO_T137966	28.10806734	0.019413391	0.45593397	0.042579391	0.966036825	0.999986415
CRO_T137486	53.380065	0.014739887	0.346164317	0.042580608	0.966035854	0.999986415
CRO_T118704	42.89858915	0.015980058	0.374972511	0.042616611	0.966007154	0.999986415
CRO_T127538	30.72799653	0.018503469	0.43379257	0.042655109	0.965976465	0.999986415
CRO_T126355	24.90270909	0.02051035	0.479113579	0.042808951	0.965853828	0.999986415
CRO_T107488	20.16955263	0.022744097	0.530739429	0.042853603	0.965818234	0.999986415
CRO_T131628	145.2024826	0.010057902	0.233769954	0.043024787	0.965681775	0.999986415
CRO_T138868	52.38006867	0.015353543	0.355513007	0.043187008	0.965552462	0.999986415
CRO_T116251	12.75981215	0.028529052	0.656450806	0.043459543	0.965335214	0.999986415
CRO_T129465	21.77569293	0.02215249	0.507297379	0.043667661	0.965169318	0.999986415
CRO_T124626	87.23021971	0.01287011	0.293569293	0.04384011	0.965031855	0.999986415
CRO_T125626	11.1836555	0.030435177	0.693888758	0.043861752	0.965014604	0.999986415
CRO_T114851	27.55073565	0.020166626	0.458798109	0.043955339	0.964940004	0.999986415
CRO_T113064	12.775491	0.028610789	0.650483519	0.04398388	0.964917254	0.999986415
CRO_T118215	12.775491	0.028610789	0.650483519	0.04398388	0.964917254	0.999986415
CRO_T108102	11.18502954	0.030639024	0.693972252	0.044150215	0.964784666	0.999986415
CRO_T113193	11.18502954	0.030639024	0.693972252	0.044150215	0.964784666	0.999986415
CRO_T115379	11.18502954	0.030639024	0.693972252	0.044150215	0.964784666	0.999986415
CRO_T106481	38.15204182	0.017375171	0.393214456	0.044187519	0.964754931	0.999986415
CRO_T139239	107.4068533	0.011754067	0.264771801	0.044393197	0.964590984	0.999986415
CRO_T111705	14.36870053	0.027342572	0.615865387	0.044396994	0.964587958	0.999986415
CRO_T130022	24.95798988	0.021211025	0.477710669	0.044401406	0.964584441	0.999986415
CRO_T134741	28.07762359	0.020273614	0.456561651	0.044404986	0.964581587	0.999986415
CRO_T104025	29.14806731	0.020268019	0.455291022	0.044516624	0.964492601	0.999986415
CRO_T108547	15.96053603	0.026172388	0.587394055	0.044556781	0.964460592	0.999986415
CRO_T128831	20.18197115	0.023766168	0.530335063	0.044813496	0.964255967	0.999986415
CRO_T106206	23.31590966	0.022282788	0.495697866	0.044952358	0.964145283	0.999986415
CRO_T137697	14.34426519	0.02796379	0.61969396	0.045125162	0.964007546	0.999986415
CRO_T121703	51.38294762	0.015803157	0.348956971	0.045286835	0.963878681	0.999986415
CRO_T111461	21.78948549	0.023205741	0.50851146	0.045634647	0.963601454	0.999986415
CRO_T114174	3.766130868	0.055418352	1.212882136	0.045691457	0.963556173	1
CRO_T121985	12.77085663	0.02993009	0.651593292	0.045933698	0.963363095	0.999986415
CRO_T130746	15.95315358	0.026950702	0.586067211	0.045985686	0.963321659	0.999986415
CRO_T137420	15.95315358	0.026950702	0.586067211	0.045985686	0.963321659	0.999986415
CRO_T128942	20.1745887	0.024382453	0.529539295	0.046044652	0.96327466	0.999986415
CRO_T127767	12.77223067	0.030114612	0.653938494	0.046051138	0.963269491	0.999986415
CRO_T135921	12.77223067	0.030114612	0.653938494	0.046051138	0.963269491	0.999986415
CRO_T104946	14.36269212	0.028358664	0.615563954	0.046069403	0.963254933	0.999986415
CRO_T129097	41.31265151	0.01749414	0.379139756	0.046141665	0.963197338	0.999986415
CRO_T101162	15.95452762	0.027094343	0.586145382	0.046224612	0.963131226	0.999986415
CRO_T119237	11.19607402	0.032252933	0.697499035	0.046240828	0.963118301	0.999986415
CRO_T113388	12.78790951	0.030193343	0.652395148	0.04628076	0.963086475	0.999986415
CRO_T111384	32.34466907	0.019638195	0.422896762	0.046437327	0.962961686	0.999986415
CRO_T123329	21.76505015	0.023619261	0.508002632	0.046494368	0.962916223	0.999986415
CRO_T134175	62.58158913	0.015511323	0.332786519	0.046610431	0.962823718	0.999986415
CRO_T127947	21.76779823	0.02384689	0.511296788	0.046640015	0.962800139	0.999986415
CRO_T124876	119.4302035	0.011786588	0.251643991	0.046838345	0.962642067	0.999986415
CRO_T110100	3.767504909	0.05619301	1.196247667	0.046974394	0.962533635	1
CRO_T132310	21.78759921	0.024229769	0.513360478	0.047198353	0.96235514	0.999986415
CRO_T119136	68.18758129	0.014818767	0.313281012	0.047301835	0.962272665	0.999986415
CRO_T125349	32.33728661	0.020028832	0.422961765	0.047353766	0.962231277	0.999986415
CRO_T117117	14.35668371	0.029377214	0.617496872	0.047574677	0.962055214	0.999986415
CRO_T125610	14.35668371	0.029377214	0.617496872	0.047574677	0.962055214	0.999986415
CRO_T110158	42.91690553	0.01790159	0.372665905	0.048036566	0.961687101	0.999986415
CRO_T122662	14.3737366	0.029608146	0.616189519	0.048050389	0.961676085	0.999986415
CRO_T124953	27.61517463	0.022318513	0.463494649	0.048152688	0.961594556	0.999986415
CRO_T131298	17.55740759	0.027080915	0.560767905	0.048292556	0.961483087	0.999986415
CRO_T133646	12.78327514	0.031513551	0.652314084	0.048310395	0.96146887	0.999986415
CRO_T114421	14.37511064	0.029765726	0.615307091	0.048375399	0.961417065	0.999986415
CRO_T119008	24.98694905	0.0231494	0.478308098	0.048398511	0.961398646	0.999986415
CRO_T114442	15.96694614	0.028365929	0.585166239	0.048474992	0.961337695	0.999986415
CRO_T119985	5.373132965	0.048381372	0.997516033	0.048501849	0.961316291	1
CRO_T114436	17.55878163	0.02721331	0.560167559	0.04858066	0.961253483	0.999986415
CRO_T123894	24.94408677	0.023280642	0.477103248	0.048795815	0.961082017	0.999986415
CRO_T116585	7.521729504	0.047809792	0.978174531	0.048876545	0.961017681	1
CRO_T112620	37.1127931	0.019426792	0.39744361	0.048879367	0.961015432	0.999986415
CRO_T111901	3.760122456	0.059355156	1.212943072	0.048934824	0.960971236	1
CRO_T132101	30.79747158	0.021496172	0.436583539	0.049237247	0.960730228	0.999986415
CRO_T124100	31.2888797	0.021262378	0.431457696	0.049280332	0.960695893	0.999986415
CRO_T127763	21.8198187	0.025593223	0.51879205	0.049332335	0.960654451	0.999986415
CRO_T116897	28.12500968	0.02223124	0.450340744	0.049365376	0.96062812	0.999986415
CRO_T123958	51.92672576	0.017399504	0.351893853	0.049445321	0.960564412	0.999986415
CRO_T138657	193.9274942	0.010580743	0.213254332	0.049615608	0.960428708	0.999986415
CRO_T121198	10.15779764	0.036789527	0.738153049	0.049839971	0.960249914	0.999986415
CRO_T138711	58.79567519	0.018122567	0.363491477	0.049856924	0.960236404	0.999986415
CRO_T136744	19.14323467	0.02689313	0.538559459	0.049935304	0.960173944	0.999986415
