baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
CRO_T131813	6.775449409	0.025676504	0.879705002	0.02918763	0.976714947	1
CRO_T131492	9.358146354	0.022282798	0.761395084	0.02926575	0.976652643	1
CRO_T126387	6.776404114	0.025899348	0.882763708	0.029338936	0.976594274	1
CRO_T141095	6.776404114	0.025899348	0.882763708	0.029338936	0.976594274	1
CRO_T129094	11.95202342	0.019761695	0.673276509	0.029351528	0.976584231	0.9998771
CRO_T137491	6.776464936	0.025914629	0.882767265	0.029356128	0.976580562	1
CRO_T132988	6.777419641	0.026142096	0.882818544	0.029612083	0.976376429	1
CRO_T136010	6.777419641	0.026142096	0.882818544	0.029612083	0.976376429	1
CRO_T138546	11.95393283	0.020030513	0.66811809	0.029980498	0.976082607	0.9998771
CRO_T138008	47.61265419	0.010475824	0.347510003	0.030145389	0.975951102	0.9998771
CRO_T134679	9.361071291	0.022799509	0.75165636	0.030332356	0.975801992	1
CRO_T137996	9.361071291	0.022799509	0.75165636	0.030332356	0.975801992	1
CRO_T114708	37.2363366	0.011811388	0.389312169	0.030339119	0.975796599	0.9998771
CRO_T134338	11.95590306	0.020298634	0.668230843	0.03037668	0.975766643	0.9998771
CRO_T138002	23.29486658	0.014844937	0.487536347	0.030448883	0.97570906	0.9998771
CRO_T109127	11.95685776	0.020426195	0.670760959	0.030452272	0.975706357	0.9998771
CRO_T118984	9.362086817	0.02297501	0.75345757	0.030492772	0.975674058	1
CRO_T121222	9.362025996	0.022964396	0.75171089	0.030549506	0.975628812	1
CRO_T132095	231.2244031	0.006091143	0.198888933	0.030625854	0.975567923	0.9998771
CRO_T125467	4.180556819	0.03457597	1.123655767	0.030770963	0.975452198	1
CRO_T118050	9.363041522	0.023140381	0.751769155	0.030781232	0.975444008	1
CRO_T119391	9.363041522	0.023140381	0.751769155	0.030781232	0.975444008	1
CRO_T119407	9.363041522	0.023140381	0.751769155	0.030781232	0.975444008	1
CRO_T126804	9.363041522	0.023140381	0.751769155	0.030781232	0.975444008	1
CRO_T113701	34.64113058	0.012609216	0.407672078	0.030929801	0.975325524	0.9998771
CRO_T116091	39.83110755	0.011777373	0.379493016	0.031034492	0.975242033	0.9998771
CRO_T113546	9.365011754	0.023482753	0.755645491	0.031076415	0.975208599	1
CRO_T119145	6.767194227	0.027438488	0.882360041	0.031096703	0.975192419	1
CRO_T134540	9.366921164	0.023821991	0.765605497	0.03111523	0.975177644	1
CRO_T114842	4.181633167	0.034993266	1.123690863	0.031141364	0.975156802	1
CRO_T136322	6.768148932	0.027665959	0.882411308	0.03135268	0.974988279	1
CRO_T110595	6.772028573	0.028635201	0.907998709	0.03153661	0.974841596	1
CRO_T107826	14.53955471	0.019187158	0.607661355	0.031575412	0.974810652	0.9998771
CRO_T116483	14.53955471	0.019187158	0.607661355	0.031575412	0.974810652	0.9998771
CRO_T137600	11.94663235	0.021165276	0.670250531	0.031578157	0.974808463	0.9998771
CRO_T131298	17.13247707	0.017803502	0.562660643	0.031641634	0.974757841	0.9998771
CRO_T138822	28.48351459	0.014140111	0.445969853	0.031706428	0.974706169	0.9998771
CRO_T101896	6.769164458	0.027905548	0.879457904	0.031730397	0.974687054	1
CRO_T111283	6.769164458	0.027905548	0.879457904	0.031730397	0.974687054	1
CRO_T111759	6.769164458	0.027905548	0.879457904	0.031730397	0.974687054	1
CRO_T119778	6.769164458	0.027905548	0.879457904	0.031730397	0.974687054	1
CRO_T120077	6.769164458	0.027905548	0.879457904	0.031730397	0.974687054	1
CRO_T124662	6.769164458	0.027905548	0.879457904	0.031730397	0.974687054	1
CRO_T138422	6.769164458	0.027905548	0.879457904	0.031730397	0.974687054	1
CRO_T138649	6.769164458	0.027905548	0.879457904	0.031730397	0.974687054	1
CRO_T126966	14.54050941	0.019294144	0.6077136	0.031748745	0.974672422	0.9998771
CRO_T137279	6.770119163	0.028136239	0.882517416	0.031881794	0.974566317	1
CRO_T140313	6.770119163	0.028136239	0.882517416	0.031881794	0.974566317	1
CRO_T102650	11.94764788	0.021303072	0.667804555	0.031900159	0.974551672	0.9998771
CRO_T132324	11.94764788	0.021303072	0.667804555	0.031900159	0.974551672	0.9998771
CRO_T118127	14.54152494	0.019408644	0.60683075	0.03198362	0.974485113	0.9998771
CRO_T131309	14.54152494	0.019408644	0.60683075	0.03198362	0.974485113	0.9998771
CRO_T123723	14.54247965	0.019515347	0.607821631	0.032107029	0.974386698	0.9998771
CRO_T101463	14.54254047	0.019522531	0.607825174	0.032118661	0.974377421	0.9998771
CRO_T124757	4.184497282	0.036096866	1.123782629	0.032120861	0.974375667	1
CRO_T109554	6.77113469	0.02837905	0.882572259	0.032154931	0.974348498	1
CRO_T122484	11.94961811	0.021571279	0.667917314	0.032296332	0.974235734	0.9998771
CRO_T137014	11.95057281	0.021703565	0.670451966	0.032371543	0.974175756	0.9998771
CRO_T113938	4.185512809	0.036489438	1.123815554	0.032469241	0.974097845	1
CRO_T121306	4.185512809	0.036489438	1.123815554	0.032469241	0.974097845	1
CRO_T126913	4.185512809	0.036489438	1.123815554	0.032469241	0.974097845	1
CRO_T140668	38.84433734	0.012565067	0.381185255	0.03296315	0.973703974	0.9998771
CRO_T140897	9.357711276	0.024932448	0.755289876	0.033010436	0.973666265	1
CRO_T109118	16.14857097	0.020247548	0.610192616	0.033182223	0.973529274	0.9998771
CRO_T106081	17.12619212	0.018698059	0.562359186	0.033249318	0.97347577	0.9998771
CRO_T113837	17.12619212	0.018698059	0.562359186	0.033249318	0.97347577	0.9998771
CRO_T122913	19.71803813	0.017471381	0.525168095	0.033268168	0.973460738	0.9998771
CRO_T131687	17.127086	0.018783185	0.562406095	0.033397905	0.97335728	0.9998771
CRO_T122371	17.12714682	0.018788918	0.560921846	0.033496499	0.973278657	0.9998771
CRO_T101716	56.36321627	0.010850469	0.322356367	0.033659856	0.973148391	0.9998771
CRO_T115366	14.53523999	0.020457279	0.607555356	0.033671466	0.973139133	0.9998771
CRO_T116171	17.12905623	0.018971847	0.562510122	0.03372712	0.973094752	0.9998771
CRO_T127681	14.53619469	0.020565789	0.6085464	0.03379494	0.973040671	0.9998771
CRO_T117285	11.94231763	0.022714704	0.671650069	0.033819253	0.973021283	0.9998771
CRO_T116213	17.12911705	0.018977117	0.56102596	0.033825737	0.973016113	0.9998771
CRO_T122810	33.6600886	0.013812933	0.40761106	0.033887533	0.972966834	0.9998771
CRO_T129668	17.13007176	0.019068701	0.561790505	0.033942726	0.972922822	0.9998771
CRO_T135490	19.72197859	0.017799917	0.524194256	0.033956719	0.972911664	0.9998771
CRO_T128886	14.53721022	0.020680227	0.608602174	0.033979877	0.972893197	0.9998771
CRO_T115523	19.7229333	0.017879066	0.525416871	0.034028345	0.972854548	0.9998771
CRO_T123311	24.90579226	0.016048517	0.469406118	0.034188981	0.972726453	0.9998771
CRO_T102125	22.30366001	0.017221381	0.495610886	0.034747786	0.972280856	0.9998771
CRO_T106675	38.84390226	0.01321814	0.379860205	0.03479738	0.97224131	0.9998771
CRO_T125579	24.89658237	0.016472234	0.470680915	0.034996604	0.972082449	0.9998771
CRO_T119916	19.71372341	0.018412963	0.524452243	0.035108942	0.971992871	0.9998771
CRO_T136923	4.178212331	0.039756037	1.131007141	0.035151004	0.971959331	1
CRO_T118982	17.12181658	0.01977458	0.562284669	0.035168271	0.971945562	0.9998771
CRO_T134537	17.12181658	0.01977458	0.562284669	0.035168271	0.971945562	0.9998771
CRO_T113603	40.4450376	0.013554457	0.384610896	0.035242	0.971886772	0.9998771
CRO_T107175	17.12378681	0.019964997	0.563102963	0.035455321	0.971716672	0.9998771
CRO_T135188	17.12378681	0.019964997	0.563102963	0.035455321	0.971716672	0.9998771
CRO_T141054	55.3670537	0.011563059	0.32291204	0.035808695	0.9714349	0.9998771
CRO_T138482	42.09833927	0.01398236	0.389917928	0.035859753	0.971394188	0.9998771
CRO_T114508	41.4284478	0.013308727	0.370398859	0.0359308	0.971337537	0.9998771
CRO_T128768	30.08618508	0.015565403	0.429863979	0.036210066	0.97111486	0.9998771
CRO_T115984	80.6694495	0.00987587	0.27253403	0.036237199	0.971093225	0.9998771
CRO_T111449	22.29934529	0.018056405	0.495023951	0.036475821	0.970902958	0.9998771
CRO_T104534	33.63830881	0.015066467	0.410963083	0.036661363	0.970755016	0.9998771
CRO_T115398	22.30131552	0.018201224	0.494627258	0.036797859	0.970646182	0.9998771
CRO_T131618	22.30424046	0.018420069	0.496221273	0.037120675	0.970388787	0.9998771
CRO_T105668	40.45482794	0.013999877	0.375701371	0.037263312	0.970275058	0.9998771
CRO_T130295	16.13695578	0.022398712	0.593412815	0.037745582	0.969890532	0.9998771
CRO_T139206	30.08288589	0.016245471	0.429360019	0.037836477	0.969818061	0.9998771
CRO_T134741	27.47788953	0.017046554	0.448943873	0.037970346	0.969711325	0.9998771
CRO_T108044	5.78812248	0.03773108	0.98917437	0.038144013	0.969572859	1
CRO_T121174	30.07170577	0.016490008	0.428610007	0.038473221	0.969310382	0.9998771
CRO_T134467	10.96038177	0.0273538	0.70648453	0.038718187	0.969115073	1
CRO_T106964	120.5303621	0.009120793	0.234176801	0.038948319	0.968931593	0.9998771
CRO_T114839	40.45540839	0.014674143	0.375015739	0.039129405	0.968787217	0.9998771
CRO_T102189	45.6007257	0.014347011	0.36639846	0.039156853	0.968765334	0.9998771
CRO_T104023	24.88154633	0.01859789	0.474177687	0.039221353	0.96871391	0.9998771
CRO_T138010	13.54701918	0.025172962	0.63705646	0.039514491	0.9684802	0.9998771
CRO_T107294	27.47446869	0.017782822	0.449291899	0.039579663	0.968428242	0.9998771
CRO_T110933	21.31836413	0.020277594	0.51012421	0.039750307	0.968292194	0.9998771
CRO_T130201	37.85429167	0.015326765	0.384825296	0.039827852	0.968230372	0.9998771
CRO_T113628	10.96629246	0.028251946	0.702296202	0.040227963	0.967911384	1
CRO_T134643	10.95302047	0.028591437	0.71043997	0.040244691	0.967898048	1
CRO_T102883	18.72747283	0.021885482	0.54093616	0.040458529	0.967727569	0.9998771
CRO_T117912	104.9645872	0.009935663	0.243147	0.040862782	0.967405289	0.9998771
CRO_T109145	43.02883462	0.0148507	0.362479157	0.040969804	0.967319968	0.9998771
CRO_T117160	16.13455047	0.023795239	0.579312872	0.041074936	0.967236156	0.9998771
CRO_T121483	18.73039776	0.022147154	0.538458808	0.041130637	0.967191751	0.9998771
CRO_T120986	32.65396764	0.017024304	0.413260098	0.041195132	0.967140334	0.9998771
CRO_T109314	55.34301398	0.013747594	0.333667446	0.041201484	0.967135271	0.9998771
CRO_T106913	32.65492234	0.017074209	0.413863528	0.041255649	0.96709209	0.9998771
CRO_T108505	57.60557941	0.013729256	0.330260851	0.041570947	0.966840734	0.9998771
CRO_T137930	10.95606705	0.029070841	0.698563035	0.041615201	0.966805455	1
CRO_T138876	10.95606705	0.029070841	0.698563035	0.041615201	0.966805455	1
CRO_T110719	16.1374754	0.024093605	0.577843647	0.041695717	0.966741268	0.9998771
CRO_T127123	23.90786566	0.020016762	0.479111144	0.041778954	0.966674913	0.9998771
CRO_T134634	21.31601965	0.021316643	0.505594058	0.042161577	0.966369893	0.9998771
CRO_T134538	13.54264364	0.02655147	0.62906623	0.04220775	0.966333084	0.9998771
CRO_T118401	10.95899199	0.029506078	0.697251855	0.042317676	0.966245455	1
CRO_T121594	10.95899199	0.029506078	0.697251855	0.042317676	0.966245455	1
CRO_T100409	13.54359834	0.026666058	0.629119128	0.042386341	0.966190717	0.9998771
CRO_T108489	13.54365916	0.026673751	0.629122719	0.042398327	0.966181162	0.9998771
CRO_T102244	8.374385632	0.034096307	0.801529287	0.042539066	0.96606897	1
CRO_T137774	35.24442387	0.017142196	0.402280299	0.042612566	0.966010378	0.9998771
CRO_T113726	13.54461387	0.026788695	0.628133568	0.042648086	0.965982063	0.9998771
CRO_T140036	13.54556857	0.026902976	0.629228514	0.042755494	0.965896442	0.9998771
CRO_T138096	733.5291375	0.006033203	0.140763985	0.042860415	0.965812804	0.9998771
CRO_T120208	21.30680976	0.021811823	0.508435391	0.042899892	0.965781335	0.9998771
CRO_T122355	8.361235281	0.0345873	0.805815651	0.0429221	0.965763631	1
CRO_T123445	10.94781187	0.030171305	0.702668723	0.042938164	0.965750826	1
CRO_T113469	45.62233743	0.015168444	0.35313657	0.042953478	0.965738619	0.9998771
CRO_T110041	21.30674894	0.02180731	0.506741859	0.043034358	0.965674146	0.9998771
CRO_T128629	16.13023575	0.024945248	0.577488016	0.043196131	0.96554519	0.9998771
CRO_T137695	16.13023575	0.024945248	0.577488016	0.043196131	0.96554519	0.9998771
CRO_T116037	83.87469257	0.011660135	0.269266772	0.043303281	0.965459776	0.9998771
CRO_T110837	29.09028954	0.018927059	0.43623273	0.043387525	0.965392622	0.9998771
CRO_T123307	43.02408483	0.015882596	0.364180683	0.043611856	0.965213801	0.9998771
CRO_T121714	16.13316069	0.025241746	0.578423214	0.043638889	0.965192252	0.9998771
CRO_T132232	16.13316069	0.025241746	0.578423214	0.043638889	0.965192252	0.9998771
CRO_T134782	10.9507368	0.03060459	0.696825978	0.04391999	0.964968181	1
CRO_T138178	10.9507368	0.03060459	0.696825978	0.04391999	0.964968181	1
CRO_T116706	8.363144691	0.034967037	0.796123508	0.043921624	0.964966879	1
CRO_T109259	10.95175233	0.030755202	0.696884718	0.04413241	0.964798859	1
CRO_T118757	16.12198057	0.025698379	0.580477427	0.044271107	0.964688302	0.9998771
CRO_T111510	8.364160217	0.035164677	0.794131753	0.044280659	0.964680688	1
CRO_T116384	8.364160217	0.035164677	0.794131753	0.044280659	0.964680688	1
CRO_T118926	8.364160217	0.035164677	0.794131753	0.044280659	0.964680688	1
CRO_T123095	8.364160217	0.035164677	0.794131753	0.044280659	0.964680688	1
CRO_T131624	8.364160217	0.035164677	0.794131753	0.044280659	0.964680688	1
CRO_T137962	8.364160217	0.035164677	0.794131753	0.044280659	0.964680688	1
CRO_T116285	18.71884339	0.023876786	0.53918377	0.044283206	0.964678659	0.9998771
CRO_T120436	18.71884339	0.023876786	0.53918377	0.044283206	0.964678659	0.9998771
CRO_T105029	40.42493834	0.016651814	0.375778675	0.044312823	0.96465505	0.9998771
CRO_T131919	10.95658668	0.031492886	0.710689504	0.044313143	0.964654795	1
CRO_T134100	31.67501754	0.018585803	0.419410485	0.044314112	0.964654023	0.9998771
CRO_T115688	10.95270704	0.030896355	0.69693971	0.04433146	0.964640195	1
CRO_T137519	10.95270704	0.030896355	0.69693971	0.04433146	0.964640195	1
CRO_T116000	8.365175744	0.035360336	0.796238705	0.044409215	0.964578217	1
CRO_T127815	58.57164618	0.014021843	0.315539685	0.044437653	0.964555549	0.9998771
CRO_T122333	10.95372256	0.031048644	0.698479721	0.044451747	0.964544314	1
CRO_T118939	13.53928362	0.02803203	0.630073604	0.044490088	0.964513753	0.9998771
CRO_T102349	8.365114922	0.035348503	0.794185751	0.044509112	0.964498589	1
CRO_T121649	8.365114922	0.035348503	0.794185751	0.044509112	0.964498589	1
CRO_T132002	8.365114922	0.035348503	0.794185751	0.044509112	0.964498589	1
CRO_T102569	10.95467727	0.031191825	0.699856221	0.044568905	0.964450928	1
CRO_T136061	13.54029915	0.028154614	0.630130077	0.044680638	0.964361867	0.9998771
CRO_T100439	8.366130449	0.035544698	0.794243463	0.044752899	0.964304268	1
CRO_T134140	8.366130449	0.035544698	0.794243463	0.044752899	0.964304268	1
CRO_T124641	29.08603564	0.019575038	0.436373685	0.04485843	0.964220152	0.9998771
CRO_T102013	8.367085154	0.035728957	0.796346508	0.044866094	0.964214043	1
CRO_T120402	8.367085154	0.035728957	0.796346508	0.044866094	0.964214043	1
CRO_T112243	45.61173776	0.015929553	0.354356382	0.044953482	0.964144387	0.9998771
CRO_T110214	26.49311328	0.020509122	0.455950739	0.044981005	0.96412245	0.9998771
CRO_T105637	5.775552578	0.043242738	0.961344124	0.044981539	0.964122024	1
CRO_T103331	26.49406799	0.020569295	0.457100481	0.044999503	0.964107705	0.9998771
CRO_T116737	21.30440445	0.022832832	0.505700917	0.045150862	0.963987061	0.9998771
CRO_T135100	40.4177595	0.017005476	0.376510956	0.045165952	0.963975033	0.9998771
CRO_T103020	16.12687573	0.026194493	0.579891824	0.045171344	0.963970735	0.9998771
CRO_T136591	45.59757188	0.015981478	0.353403229	0.045221651	0.963930637	0.9998771
CRO_T137957	40.42062362	0.017131568	0.378371466	0.045277114	0.963886429	0.9998771
CRO_T128531	21.31120903	0.023382381	0.515614326	0.045348587	0.963829461	0.9998771
CRO_T128554	214.0478969	0.010200218	0.224911606	0.045352121	0.963826643	0.9998771
CRO_T123530	5.776568105	0.043542753	0.954506848	0.045618063	0.963614672	1
CRO_T139610	8.355905035	0.036608392	0.800626131	0.045724703	0.963529674	1
CRO_T121228	29.07676493	0.019936613	0.435329268	0.04579663	0.963472345	0.9998771
CRO_T105584	5.77752281	0.043808064	0.954554112	0.045893747	0.963394938	1
CRO_T126821	5.77752281	0.043808064	0.954554112	0.045893747	0.963394938	1
CRO_T135571	5.777583631	0.043825889	0.954557431	0.04591226	0.963380182	1
CRO_T129695	100.9809575	0.012465812	0.270513877	0.046081968	0.963244918	0.9998771
CRO_T138500	31.67452164	0.019379871	0.420532866	0.046084083	0.963243233	0.9998771
CRO_T128097	23.89193574	0.022156662	0.480343063	0.046126744	0.96320923	0.9998771
CRO_T126713	26.48778303	0.021154781	0.457667521	0.046223034	0.963132484	0.9998771
CRO_T104215	5.778538336	0.044097593	0.950733305	0.046382716	0.963005213	1
CRO_T119779	5.778538336	0.044097593	0.950733305	0.046382716	0.963005213	1
CRO_T119950	5.778538336	0.044097593	0.950733305	0.046382716	0.963005213	1
CRO_T130091	5.778538336	0.044097593	0.950733305	0.046382716	0.963005213	1
CRO_T131775	5.778538336	0.044097593	0.950733305	0.046382716	0.963005213	1
CRO_T136461	5.778538336	0.044097593	0.950733305	0.046382716	0.963005213	1
CRO_T129979	8.357875266	0.03698347	0.796265788	0.046446137	0.962954664	1
CRO_T128690	5.779493041	0.044356556	0.954651993	0.046463587	0.962940756	1
CRO_T131803	36.84804906	0.018210598	0.390758611	0.04660319	0.96282949	0.9998771
CRO_T112224	8.358829971	0.03716789	0.796319712	0.046674582	0.962772589	1
CRO_T120525	8.358829971	0.03716789	0.796319712	0.046674582	0.962772589	1
CRO_T140912	8.358829971	0.03716789	0.796319712	0.046674582	0.962772589	1
CRO_T107590	36.84715518	0.018170632	0.389295159	0.04667572	0.962771682	0.9998771
CRO_T105624	5.781463273	0.044899619	0.961635097	0.046690912	0.962759574	1
CRO_T125349	31.66238681	0.019561727	0.418383196	0.046755528	0.962708073	0.9998771
CRO_T126283	5.780508568	0.044639738	0.95470261	0.046757742	0.962706309	1
CRO_T110650	55.9798239	0.015191475	0.324608647	0.046799355	0.962673143	0.9998771
CRO_T138603	31.66435704	0.019664913	0.418468974	0.046992524	0.962519186	0.9998771
CRO_T122196	26.47761844	0.021495819	0.457037109	0.047032984	0.962486939	0.9998771
CRO_T104076	89.04142982	0.012397419	0.261361328	0.04743402	0.962167315	0.9998771
CRO_T122149	5.769328449	0.045912216	0.96306706	0.047672917	0.961976919	1
CRO_T110046	36.84087023	0.018592535	0.389563413	0.047726595	0.961934138	0.9998771
CRO_T127885	51.41946361	0.016410048	0.342041375	0.047976791	0.961734739	0.9998771
CRO_T104096	5.779057964	0.048793531	1.016979204	0.047978887	0.961733069	1
CRO_T110158	42.02760883	0.017568739	0.365946737	0.048009004	0.961709066	0.9998771
CRO_T137465	26.4732429	0.022211782	0.460141428	0.048271642	0.961499755	0.9998771
CRO_T124242	5.77129868	0.046457552	0.954358719	0.04867934	0.961174841	1
CRO_T128416	31.66348689	0.021334482	0.435993635	0.048933013	0.96097268	0.9998771
CRO_T128823	63.73814014	0.014837567	0.302304449	0.049081536	0.960854318	0.9998771
CRO_T116997	55.95416446	0.015831139	0.322259185	0.049125487	0.960819293	0.9998771
CRO_T100601	5.772253385	0.046718277	0.950534995	0.049149455	0.960800191	1
CRO_T106140	5.772253385	0.046718277	0.950534995	0.049149455	0.960800191	1
CRO_T107593	5.772253385	0.046718277	0.950534995	0.049149455	0.960800191	1
CRO_T115483	5.772253385	0.046718277	0.950534995	0.049149455	0.960800191	1
CRO_T121472	5.772253385	0.046718277	0.950534995	0.049149455	0.960800191	1
CRO_T134185	5.772253385	0.046718277	0.950534995	0.049149455	0.960800191	1
CRO_T139197	5.772253385	0.046718277	0.950534995	0.049149455	0.960800191	1
CRO_T125601	5.77320809	0.046988345	0.954453263	0.04923064	0.960735494	1
CRO_T125965	5.77320809	0.046988345	0.954453263	0.04923064	0.960735494	1
CRO_T121733	5.773268912	0.047006177	0.954456583	0.049249151	0.960720742	1
CRO_T135860	44.60509717	0.017724305	0.358935172	0.049380239	0.960616276	0.9998771
